site_name,population_id,admit_year,age_band,sex_group,race_group,ethnicity_group,hospitalizations,deaths,mortality_pct
UCMC,all_icu_adult,2021,40-64,Female,White,Unknown,<10,<10,
UCMC,all_icu_adult,2021,40-64,Male,AIAN,Not Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2021,40-64,Male,Asian,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2021,40-64,Male,Asian,Not Hispanic or Latino,29,<10,
UCMC,all_icu_adult,2021,40-64,Male,Black,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2021,40-64,Male,Black,Not Hispanic or Latino,875,126,
UCMC,all_icu_adult,2021,40-64,Male,Black,Unknown,<10,<10,
UCMC,all_icu_adult,2021,40-64,Male,NHPI,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2021,40-64,Male,NHPI,Not Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2021,40-64,Male,Other/Unknown,Hispanic or Latino,71,18,
UCMC,all_icu_adult,2021,40-64,Male,Other/Unknown,Not Hispanic or Latino,42,<10,
UCMC,all_icu_adult,2021,40-64,Male,Other/Unknown,Unknown,32,13,
UCMC,all_icu_adult,2021,40-64,Male,White,Hispanic or Latino,15,<10,
UCMC,all_icu_adult,2021,40-64,Male,White,Not Hispanic or Latino,396,56,
UCMC,all_icu_adult,2021,40-64,Male,White,Unknown,<10,<10,
UCMC,all_icu_adult,2021,65-74,Female,Asian,Not Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2021,65-74,Female,Black,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2021,65-74,Female,Black,Not Hispanic or Latino,400,82,
UCMC,all_icu_adult,2021,65-74,Female,Black,Unknown,<10,<10,
UCMC,all_icu_adult,2021,65-74,Female,NHPI,Not Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2021,65-74,Female,Other/Unknown,Hispanic or Latino,13,<10,
UCMC,all_icu_adult,2021,65-74,Female,Other/Unknown,Not Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2021,65-74,Female,Other/Unknown,Unknown,<10,<10,
UCMC,all_icu_adult,2021,65-74,Female,White,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2021,65-74,Female,White,Not Hispanic or Latino,164,17,
UCMC,all_icu_adult,2021,65-74,Female,White,Unknown,<10,<10,
UCMC,all_icu_adult,2021,65-74,Male,AIAN,Not Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2021,65-74,Male,Asian,Not Hispanic or Latino,19,<10,
UCMC,all_icu_adult,2021,65-74,Male,Asian,Unknown,<10,<10,
UCMC,all_icu_adult,2021,65-74,Male,Black,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2021,65-74,Male,Black,Not Hispanic or Latino,412,71,
UCMC,all_icu_adult,2021,65-74,Male,Black,Unknown,<10,<10,
UCMC,all_icu_adult,2021,65-74,Male,Other/Unknown,Hispanic or Latino,30,<10,
UCMC,all_icu_adult,2021,65-74,Male,Other/Unknown,Not Hispanic or Latino,20,<10,
UCMC,all_icu_adult,2021,65-74,Male,Other/Unknown,Unknown,12,<10,
UCMC,all_icu_adult,2021,65-74,Male,White,Hispanic or Latino,15,<10,
UCMC,all_icu_adult,2021,65-74,Male,White,Not Hispanic or Latino,305,37,
UCMC,all_icu_adult,2021,65-74,Male,White,Unknown,<10,<10,
UCMC,all_icu_adult,2021,75+,Female,AIAN,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2021,75+,Female,Asian,Not Hispanic or Latino,11,<10,
UCMC,all_icu_adult,2021,75+,Female,Black,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2021,75+,Female,Black,Not Hispanic or Latino,389,95,
UCMC,all_icu_adult,2021,75+,Female,Black,Unknown,<10,<10,
UCMC,all_icu_adult,2021,75+,Female,NHPI,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2021,75+,Female,NHPI,Not Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2021,75+,Female,Other/Unknown,Hispanic or Latino,12,<10,
UCMC,all_icu_adult,2021,75+,Female,Other/Unknown,Not Hispanic or Latino,15,<10,
UCMC,all_icu_adult,2021,75+,Female,Other/Unknown,Unknown,<10,<10,
UCMC,all_icu_adult,2021,75+,Female,White,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2021,75+,Female,White,Not Hispanic or Latino,131,18,
UCMC,all_icu_adult,2021,75+,Female,White,Unknown,<10,<10,
UCMC,all_icu_adult,2021,75+,Male,AIAN,Not Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2021,75+,Male,Asian,Not Hispanic or Latino,18,<10,
UCMC,all_icu_adult,2021,75+,Male,Black,Not Hispanic or Latino,248,45,
UCMC,all_icu_adult,2021,75+,Male,NHPI,Not Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2021,75+,Male,Other/Unknown,Hispanic or Latino,17,<10,
UCMC,all_icu_adult,2021,75+,Male,Other/Unknown,Not Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2021,75+,Male,Other/Unknown,Unknown,<10,<10,
UCMC,all_icu_adult,2021,75+,Male,White,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2021,75+,Male,White,Not Hispanic or Latino,171,21,
UCMC,all_icu_adult,2021,75+,Male,White,Unknown,<10,<10,
UCMC,all_icu_adult,2022,18-39,Female,Asian,Not Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2022,18-39,Female,Black,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2022,18-39,Female,Black,Not Hispanic or Latino,238,18,
UCMC,all_icu_adult,2022,18-39,Female,Black,Unknown,<10,<10,
UCMC,all_icu_adult,2022,18-39,Female,Other/Unknown,Hispanic or Latino,22,<10,
UCMC,all_icu_adult,2022,18-39,Female,Other/Unknown,Not Hispanic or Latino,15,<10,
UCMC,all_icu_adult,2022,18-39,Female,Other/Unknown,Unknown,10,<10,
UCMC,all_icu_adult,2022,18-39,Female,White,Hispanic or Latino,17,<10,
UCMC,all_icu_adult,2022,18-39,Female,White,Not Hispanic or Latino,81,<10,
UCMC,all_icu_adult,2022,18-39,Female,White,Unknown,<10,<10,
UCMC,all_icu_adult,2022,18-39,Male,AIAN,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2022,18-39,Male,Asian,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2022,18-39,Male,Asian,Not Hispanic or Latino,10,<10,
UCMC,all_icu_adult,2022,18-39,Male,Black,Not Hispanic or Latino,377,32,
UCMC,all_icu_adult,2022,18-39,Male,Black,Unknown,<10,<10,
UCMC,all_icu_adult,2022,18-39,Male,NHPI,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2022,18-39,Male,Other/Unknown,Hispanic or Latino,46,<10,
UCMC,all_icu_adult,2022,18-39,Male,Other/Unknown,Not Hispanic or Latino,19,<10,
UCMC,all_icu_adult,2022,18-39,Male,Other/Unknown,Unknown,38,11,
UCMC,all_icu_adult,2022,18-39,Male,White,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2022,18-39,Male,White,Not Hispanic or Latino,78,<10,
UCMC,all_icu_adult,2022,18-39,Male,White,Unknown,<10,<10,
UCMC,all_icu_adult,2022,40-64,Female,AIAN,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2022,40-64,Female,AIAN,Not Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2022,40-64,Female,Asian,Not Hispanic or Latino,15,<10,
UCMC,all_icu_adult,2022,40-64,Female,Black,Not Hispanic or Latino,589,77,
UCMC,all_icu_adult,2022,40-64,Female,Other/Unknown,Hispanic or Latino,26,<10,
UCMC,all_icu_adult,2022,40-64,Female,Other/Unknown,Not Hispanic or Latino,25,<10,
UCMC,all_icu_adult,2022,40-64,Female,Other/Unknown,Unknown,34,<10,
UCMC,all_icu_adult,2022,40-64,Female,White,Hispanic or Latino,17,<10,
UCMC,all_icu_adult,2022,40-64,Female,White,Not Hispanic or Latino,229,33,
UCMC,all_icu_adult,2022,40-64,Female,White,Unknown,<10,<10,
UCMC,all_icu_adult,2022,40-64,Male,AIAN,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2022,40-64,Male,AIAN,Not Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2022,40-64,Male,Asian,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2022,40-64,Male,Asian,Not Hispanic or Latino,33,<10,
UCMC,all_icu_adult,2022,40-64,Male,Black,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2022,40-64,Male,Black,Not Hispanic or Latino,801,111,
UCMC,all_icu_adult,2022,40-64,Male,Black,Unknown,<10,<10,
UCMC,all_icu_adult,2022,40-64,Male,NHPI,Not Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2022,40-64,Male,Other/Unknown,Hispanic or Latino,55,<10,
UCMC,all_icu_adult,2022,40-64,Male,Other/Unknown,Not Hispanic or Latino,54,<10,
UCMC,all_icu_adult,2022,40-64,Male,Other/Unknown,Unknown,58,25,
UCMC,all_icu_adult,2022,40-64,Male,White,Hispanic or Latino,35,<10,
UCMC,all_icu_adult,2022,40-64,Male,White,Not Hispanic or Latino,332,44,
UCMC,all_icu_adult,2022,40-64,Male,White,Unknown,<10,<10,
UCMC,all_icu_adult,2022,65-74,Female,Asian,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2022,65-74,Female,Asian,Not Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2022,65-74,Female,Asian,Unknown,<10,<10,
UCMC,all_icu_adult,2022,65-74,Female,Black,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2022,65-74,Female,Black,Not Hispanic or Latino,370,63,
UCMC,all_icu_adult,2022,65-74,Female,Black,Unknown,<10,<10,
UCMC,all_icu_adult,2022,65-74,Female,Other/Unknown,Hispanic or Latino,12,<10,
UCMC,all_icu_adult,2022,65-74,Female,Other/Unknown,Not Hispanic or Latino,16,<10,
UCMC,all_icu_adult,2022,65-74,Female,Other/Unknown,Unknown,31,<10,
UCMC,all_icu_adult,2022,65-74,Female,White,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2022,65-74,Female,White,Not Hispanic or Latino,151,26,
UCMC,all_icu_adult,2022,65-74,Female,White,Unknown,<10,<10,
UCMC,all_icu_adult,2022,65-74,Male,AIAN,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2022,65-74,Male,AIAN,Not Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2022,65-74,Male,Asian,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2022,65-74,Male,Asian,Not Hispanic or Latino,18,<10,
UCMC,all_icu_adult,2022,65-74,Male,Black,Not Hispanic or Latino,358,59,
UCMC,all_icu_adult,2022,65-74,Male,Black,Unknown,<10,<10,
UCMC,all_icu_adult,2022,65-74,Male,NHPI,Not Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2022,65-74,Male,Other/Unknown,Hispanic or Latino,19,<10,
UCMC,all_icu_adult,2022,65-74,Male,Other/Unknown,Not Hispanic or Latino,17,<10,
UCMC,all_icu_adult,2022,65-74,Male,Other/Unknown,Unknown,41,<10,
UCMC,all_icu_adult,2022,65-74,Male,White,Hispanic or Latino,18,<10,
UCMC,all_icu_adult,2022,65-74,Male,White,Not Hispanic or Latino,320,35,
UCMC,all_icu_adult,2022,65-74,Male,White,Unknown,14,<10,
UCMC,all_icu_adult,2022,75+,Female,Asian,Not Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2022,75+,Female,Asian,Unknown,<10,<10,
UCMC,all_icu_adult,2022,75+,Female,Black,Not Hispanic or Latino,359,92,
UCMC,all_icu_adult,2022,75+,Female,Black,Unknown,<10,<10,
UCMC,all_icu_adult,2022,75+,Female,NHPI,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2022,75+,Female,Other/Unknown,Hispanic or Latino,10,<10,
UCMC,all_icu_adult,2022,75+,Female,Other/Unknown,Not Hispanic or Latino,12,<10,
UCMC,all_icu_adult,2022,75+,Female,Other/Unknown,Unknown,21,<10,
UCMC,all_icu_adult,2022,75+,Female,White,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2022,75+,Female,White,Not Hispanic or Latino,135,19,
UCMC,all_icu_adult,2022,75+,Female,White,Unknown,<10,<10,
UCMC,all_icu_adult,2022,75+,Male,Asian,Not Hispanic or Latino,11,<10,
UCMC,all_icu_adult,2022,75+,Male,Black,Not Hispanic or Latino,226,75,
UCMC,all_icu_adult,2022,75+,Male,Black,Unknown,<10,<10,
UCMC,all_icu_adult,2022,75+,Male,NHPI,Not Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2022,75+,Male,Other/Unknown,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2022,75+,Male,Other/Unknown,Not Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2022,75+,Male,Other/Unknown,Unknown,29,<10,
UCMC,all_icu_adult,2022,75+,Male,White,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2022,75+,Male,White,Not Hispanic or Latino,163,20,
UCMC,all_icu_adult,2022,75+,Male,White,Unknown,<10,<10,
UCMC,all_icu_adult,2023,18-39,Female,Asian,Not Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2023,18-39,Female,Black,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2023,18-39,Female,Black,Not Hispanic or Latino,241,19,
UCMC,all_icu_adult,2023,18-39,Female,Black,Unknown,<10,<10,
UCMC,all_icu_adult,2023,18-39,Female,Other/Unknown,Hispanic or Latino,16,<10,
UCMC,all_icu_adult,2023,18-39,Female,Other/Unknown,Not Hispanic or Latino,16,<10,
UCMC,all_icu_adult,2023,18-39,Female,Other/Unknown,Unknown,22,<10,
UCMC,all_icu_adult,2023,18-39,Female,White,Hispanic or Latino,14,<10,
UCMC,all_icu_adult,2023,18-39,Female,White,Not Hispanic or Latino,78,<10,
UCMC,all_icu_adult,2023,18-39,Female,White,Unknown,<10,<10,
UCMC,all_icu_adult,2023,18-39,Male,Asian,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2023,18-39,Male,Asian,Not Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2023,18-39,Male,Black,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2023,18-39,Male,Black,Not Hispanic or Latino,373,33,
UCMC,all_icu_adult,2023,18-39,Male,Black,Unknown,<10,<10,
UCMC,all_icu_adult,2023,18-39,Male,NHPI,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2023,18-39,Male,Other/Unknown,Hispanic or Latino,53,<10,
UCMC,all_icu_adult,2023,18-39,Male,Other/Unknown,Not Hispanic or Latino,29,<10,
UCMC,all_icu_adult,2023,18-39,Male,Other/Unknown,Unknown,51,<10,
UCMC,all_icu_adult,2023,18-39,Male,White,Hispanic or Latino,24,<10,
UCMC,all_icu_adult,2023,18-39,Male,White,Not Hispanic or Latino,114,<10,
UCMC,all_icu_adult,2023,18-39,Male,White,Unknown,<10,<10,
UCMC,all_icu_adult,2023,40-64,Female,AIAN,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2023,40-64,Female,AIAN,Not Hispanic or Latino,14,<10,
UCMC,all_icu_adult,2023,40-64,Female,Asian,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2023,40-64,Female,Asian,Not Hispanic or Latino,14,<10,
UCMC,all_icu_adult,2023,40-64,Female,Black,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2023,40-64,Female,Black,Not Hispanic or Latino,578,79,
UCMC,all_icu_adult,2023,40-64,Female,Black,Unknown,10,<10,
UCMC,all_icu_adult,2023,40-64,Female,Other/Unknown,Hispanic or Latino,34,<10,
UCMC,all_icu_adult,2023,40-64,Female,Other/Unknown,Not Hispanic or Latino,33,<10,
UCMC,all_icu_adult,2023,40-64,Female,Other/Unknown,Unknown,64,12,
UCMC,all_icu_adult,2023,40-64,Female,White,Hispanic or Latino,26,<10,
UCMC,all_icu_adult,2023,40-64,Female,White,Not Hispanic or Latino,219,24,
UCMC,all_icu_adult,2023,40-64,Female,White,Unknown,<10,<10,
UCMC,all_icu_adult,2023,40-64,Male,AIAN,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2023,40-64,Male,AIAN,Not Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2023,40-64,Male,Asian,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2023,40-64,Male,Asian,Not Hispanic or Latino,25,<10,
UCMC,all_icu_adult,2023,40-64,Male,Asian,Unknown,<10,<10,
UCMC,all_icu_adult,2023,40-64,Male,Black,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2023,40-64,Male,Black,Not Hispanic or Latino,735,92,
UCMC,all_icu_adult,2023,40-64,Male,Black,Unknown,<10,<10,
UCMC,all_icu_adult,2023,40-64,Male,NHPI,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2023,40-64,Male,NHPI,Not Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2023,40-64,Male,Other/Unknown,Hispanic or Latino,53,<10,
UCMC,all_icu_adult,2023,40-64,Male,Other/Unknown,Not Hispanic or Latino,55,<10,
UCMC,all_icu_adult,2023,40-64,Male,Other/Unknown,Unknown,113,24,
UCMC,all_icu_adult,2023,40-64,Male,White,Hispanic or Latino,43,<10,
UCMC,all_icu_adult,2023,40-64,Male,White,Not Hispanic or Latino,291,29,
UCMC,all_icu_adult,2023,40-64,Male,White,Unknown,14,<10,
UCMC,all_icu_adult,2023,65-74,Female,AIAN,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2023,65-74,Female,Asian,Not Hispanic or Latino,12,<10,
UCMC,all_icu_adult,2023,65-74,Female,Asian,Unknown,<10,<10,
UCMC,all_icu_adult,2023,65-74,Female,Black,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2023,65-74,Female,Black,Not Hispanic or Latino,341,66,
UCMC,all_icu_adult,2023,65-74,Female,Black,Unknown,<10,<10,
UCMC,all_icu_adult,2023,65-74,Female,NHPI,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2023,65-74,Female,Other/Unknown,Hispanic or Latino,15,<10,
UCMC,all_icu_adult,2023,65-74,Female,Other/Unknown,Not Hispanic or Latino,10,<10,
UCMC,all_icu_adult,2023,65-74,Female,Other/Unknown,Unknown,52,10,
UCMC,all_icu_adult,2023,65-74,Female,White,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2023,65-74,Female,White,Not Hispanic or Latino,169,27,
UCMC,all_icu_adult,2023,65-74,Female,White,Unknown,10,<10,
UCMC,all_icu_adult,2023,65-74,Male,Asian,Not Hispanic or Latino,15,<10,
UCMC,all_icu_adult,2023,65-74,Male,Asian,Unknown,<10,<10,
UCMC,all_icu_adult,2023,65-74,Male,Black,Not Hispanic or Latino,343,57,
UCMC,all_icu_adult,2023,65-74,Male,Black,Unknown,<10,<10,
UCMC,all_icu_adult,2023,65-74,Male,NHPI,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2023,65-74,Male,NHPI,Not Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2023,65-74,Male,Other/Unknown,Hispanic or Latino,13,<10,
UCMC,all_icu_adult,2023,65-74,Male,Other/Unknown,Not Hispanic or Latino,21,<10,
UCMC,all_icu_adult,2023,65-74,Male,Other/Unknown,Unknown,81,15,
UCMC,all_icu_adult,2023,65-74,Male,White,Hispanic or Latino,23,<10,
UCMC,all_icu_adult,2023,65-74,Male,White,Not Hispanic or Latino,291,40,
UCMC,all_icu_adult,2023,65-74,Male,White,Unknown,<10,<10,
UCMC,all_icu_adult,2023,75+,Female,AIAN,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2023,75+,Female,AIAN,Unknown,<10,<10,
UCMC,all_icu_adult,2023,75+,Female,Asian,Not Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2023,75+,Female,Asian,Unknown,<10,<10,
UCMC,all_icu_adult,2023,75+,Female,Black,Not Hispanic or Latino,348,92,
UCMC,all_icu_adult,2023,75+,Female,Black,Unknown,<10,<10,
UCMC,all_icu_adult,2023,75+,Female,NHPI,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2023,75+,Female,Other/Unknown,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2023,75+,Female,Other/Unknown,Not Hispanic or Latino,11,<10,
UCMC,all_icu_adult,2023,75+,Female,Other/Unknown,Unknown,41,<10,
UCMC,all_icu_adult,2023,75+,Female,White,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2023,75+,Female,White,Not Hispanic or Latino,133,23,
UCMC,all_icu_adult,2023,75+,Female,White,Unknown,<10,<10,
UCMC,all_icu_adult,2023,75+,Male,AIAN,Not Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2023,75+,Male,Asian,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2023,75+,Male,Asian,Not Hispanic or Latino,19,<10,
UCMC,all_icu_adult,2023,75+,Male,Black,Not Hispanic or Latino,227,43,
UCMC,all_icu_adult,2023,75+,Male,Black,Unknown,<10,<10,
UCMC,all_icu_adult,2023,75+,Male,Other/Unknown,Hispanic or Latino,13,<10,
UCMC,all_icu_adult,2023,75+,Male,Other/Unknown,Not Hispanic or Latino,11,<10,
UCMC,all_icu_adult,2023,75+,Male,Other/Unknown,Unknown,40,<10,
UCMC,all_icu_adult,2023,75+,Male,White,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2023,75+,Male,White,Not Hispanic or Latino,155,25,
UCMC,all_icu_adult,2023,75+,Male,White,Unknown,<10,<10,
UCMC,all_icu_adult,2024,18-39,Female,Asian,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2024,18-39,Female,Asian,Not Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2024,18-39,Female,Black,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2024,18-39,Female,Black,Not Hispanic or Latino,224,<10,
UCMC,all_icu_adult,2024,18-39,Female,Black,Unknown,<10,<10,
UCMC,all_icu_adult,2024,18-39,Female,NHPI,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2024,18-39,Female,Other/Unknown,Hispanic or Latino,19,<10,
UCMC,all_icu_adult,2024,18-39,Female,Other/Unknown,Not Hispanic or Latino,15,<10,
UCMC,all_icu_adult,2024,18-39,Female,Other/Unknown,Unknown,27,<10,
UCMC,all_icu_adult,2024,18-39,Female,White,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2024,18-39,Female,White,Not Hispanic or Latino,68,<10,
UCMC,all_icu_adult,2024,18-39,Female,White,Unknown,<10,<10,
UCMC,all_icu_adult,2024,18-39,Male,Asian,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2024,18-39,Male,Asian,Not Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2024,18-39,Male,Asian,Unknown,<10,<10,
UCMC,all_icu_adult,2024,18-39,Male,Black,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2024,18-39,Male,Black,Not Hispanic or Latino,364,31,
UCMC,all_icu_adult,2024,18-39,Male,Black,Unknown,10,<10,
UCMC,all_icu_adult,2024,18-39,Male,Other/Unknown,Hispanic or Latino,48,<10,
UCMC,all_icu_adult,2024,18-39,Male,Other/Unknown,Not Hispanic or Latino,27,<10,
UCMC,all_icu_adult,2024,18-39,Male,Other/Unknown,Unknown,59,<10,
UCMC,all_icu_adult,2024,18-39,Male,White,Hispanic or Latino,23,<10,
UCMC,all_icu_adult,2024,18-39,Male,White,Not Hispanic or Latino,103,12,
UCMC,all_icu_adult,2024,18-39,Male,White,Unknown,<10,<10,
UCMC,all_icu_adult,2024,40-64,Female,AIAN,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2024,40-64,Female,AIAN,Not Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2024,40-64,Female,AIAN,Unknown,<10,<10,
UCMC,all_icu_adult,2024,40-64,Female,Asian,Not Hispanic or Latino,14,<10,
UCMC,all_icu_adult,2024,40-64,Female,Black,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2024,40-64,Female,Black,Not Hispanic or Latino,560,69,
UCMC,all_icu_adult,2024,40-64,Female,Black,Unknown,<10,<10,
UCMC,all_icu_adult,2024,40-64,Female,Other/Unknown,Hispanic or Latino,32,<10,
UCMC,all_icu_adult,2024,40-64,Female,Other/Unknown,Not Hispanic or Latino,28,<10,
UCMC,all_icu_adult,2024,40-64,Female,Other/Unknown,Unknown,71,17,
UCMC,all_icu_adult,2024,40-64,Female,White,Hispanic or Latino,28,<10,
UCMC,all_icu_adult,2024,40-64,Female,White,Not Hispanic or Latino,216,27,
UCMC,all_icu_adult,2024,40-64,Female,White,Unknown,10,<10,
UCMC,all_icu_adult,2024,40-64,Male,AIAN,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2024,40-64,Male,AIAN,Not Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2024,40-64,Male,Asian,Not Hispanic or Latino,30,<10,
UCMC,all_icu_adult,2024,40-64,Male,Asian,Unknown,<10,<10,
UCMC,all_icu_adult,2024,40-64,Male,Black,Hispanic or Latino,13,<10,
UCMC,all_icu_adult,2024,40-64,Male,Black,Not Hispanic or Latino,785,97,
UCMC,all_icu_adult,2024,40-64,Male,Black,Unknown,15,<10,
UCMC,all_icu_adult,2024,40-64,Male,Other/Unknown,Hispanic or Latino,76,<10,
UCMC,all_icu_adult,2024,40-64,Male,Other/Unknown,Not Hispanic or Latino,48,<10,
UCMC,all_icu_adult,2024,40-64,Male,Other/Unknown,Unknown,118,30,
UCMC,all_icu_adult,2024,40-64,Male,White,Hispanic or Latino,54,<10,
UCMC,all_icu_adult,2024,40-64,Male,White,Not Hispanic or Latino,315,36,
UCMC,all_icu_adult,2024,40-64,Male,White,Unknown,14,<10,
UCMC,all_icu_adult,2024,65-74,Female,Asian,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2024,65-74,Female,Asian,Not Hispanic or Latino,12,<10,
UCMC,all_icu_adult,2024,65-74,Female,Asian,Unknown,<10,<10,
UCMC,all_icu_adult,2024,65-74,Female,Black,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2024,65-74,Female,Black,Not Hispanic or Latino,380,61,
UCMC,all_icu_adult,2024,65-74,Female,Black,Unknown,<10,<10,
UCMC,all_icu_adult,2024,65-74,Female,NHPI,Not Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2024,65-74,Female,Other/Unknown,Hispanic or Latino,19,<10,
UCMC,all_icu_adult,2024,65-74,Female,Other/Unknown,Not Hispanic or Latino,13,<10,
UCMC,all_icu_adult,2024,65-74,Female,Other/Unknown,Unknown,47,10,
UCMC,all_icu_adult,2024,65-74,Female,White,Hispanic or Latino,15,<10,
UCMC,all_icu_adult,2024,65-74,Female,White,Not Hispanic or Latino,153,16,
UCMC,all_icu_adult,2024,65-74,Female,White,Unknown,10,<10,
UCMC,all_icu_adult,2024,65-74,Male,AIAN,Not Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2024,65-74,Male,Asian,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2024,65-74,Male,Asian,Not Hispanic or Latino,16,<10,
UCMC,all_icu_adult,2024,65-74,Male,Black,Hispanic or Latino,<10,<10,
UCMC,all_icu_adult,2024,65-74,Male,Black,Not Hispanic or Latino,396,62,
UCMC,all_icu_adult,2024,65-74,Male,Black,Unknown,<10,<10,
UCMC,all_icu_adult,2024,65-74,Male,Other/Unknown,Hispanic or Latino,19,<10,
UCMC,all_icu_adult,2024,65-74,Male,Other/Unknown,Not Hispanic or Latino,34,<10,
UCMC,all_icu_adult,2024,65-74,Male,Other/Unknown,Unknown,83,13,
