site_name,population_id,county_fips,admit_year,age_band,sex_group,hospitalizations,deaths,mortality_pct
UCMC,sepsis_ase_icu,17043,2018,65-74,Female,<10,<10,
UCMC,sepsis_ase_icu,17043,2018,65-74,Male,<10,<10,
UCMC,sepsis_ase_icu,17043,2018,75+,Male,<10,<10,
UCMC,sepsis_ase_icu,17043,2019,18-39,Female,<10,<10,
UCMC,sepsis_ase_icu,17043,2019,18-39,Male,<10,<10,
UCMC,sepsis_ase_icu,17043,2019,40-64,Female,<10,<10,
UCMC,sepsis_ase_icu,17043,2019,40-64,Male,<10,<10,
UCMC,sepsis_ase_icu,17043,2019,65-74,Female,<10,<10,
UCMC,sepsis_ase_icu,17043,2019,65-74,Male,<10,<10,
UCMC,sepsis_ase_icu,17043,2019,75+,Female,<10,<10,
UCMC,sepsis_ase_icu,17043,2019,75+,Male,<10,<10,
UCMC,sepsis_ase_icu,17043,2020,18-39,Female,<10,<10,
UCMC,sepsis_ase_icu,17043,2020,40-64,Female,<10,<10,
UCMC,sepsis_ase_icu,17043,2020,40-64,Male,<10,<10,
UCMC,sepsis_ase_icu,17043,2020,65-74,Female,<10,<10,
UCMC,sepsis_ase_icu,17043,2020,65-74,Male,<10,<10,
UCMC,sepsis_ase_icu,17043,2020,75+,Female,<10,<10,
UCMC,sepsis_ase_icu,17043,2020,75+,Male,<10,<10,
UCMC,sepsis_ase_icu,17043,2021,18-39,Female,<10,<10,
UCMC,sepsis_ase_icu,17043,2021,18-39,Male,<10,<10,
UCMC,sepsis_ase_icu,17043,2021,40-64,Female,<10,<10,
UCMC,sepsis_ase_icu,17043,2021,40-64,Male,12,<10,
UCMC,sepsis_ase_icu,17043,2021,65-74,Female,<10,<10,
UCMC,sepsis_ase_icu,17043,2021,65-74,Male,<10,<10,
UCMC,sepsis_ase_icu,17043,2021,75+,Male,<10,<10,
UCMC,sepsis_ase_icu,17043,2022,18-39,Female,<10,<10,
UCMC,sepsis_ase_icu,17043,2022,18-39,Male,<10,<10,
UCMC,sepsis_ase_icu,17043,2022,40-64,Female,<10,<10,
UCMC,sepsis_ase_icu,17043,2022,40-64,Male,<10,<10,
UCMC,sepsis_ase_icu,17043,2022,65-74,Female,<10,<10,
UCMC,sepsis_ase_icu,17043,2022,65-74,Male,<10,<10,
UCMC,sepsis_ase_icu,17043,2022,75+,Male,<10,<10,
UCMC,sepsis_ase_icu,17043,2023,18-39,Female,<10,<10,
UCMC,sepsis_ase_icu,17043,2023,18-39,Male,<10,<10,
UCMC,sepsis_ase_icu,17043,2023,40-64,Female,<10,<10,
UCMC,sepsis_ase_icu,17043,2023,40-64,Male,<10,<10,
UCMC,sepsis_ase_icu,17043,2023,65-74,Female,<10,<10,
UCMC,sepsis_ase_icu,17043,2023,65-74,Male,<10,<10,
UCMC,sepsis_ase_icu,17043,2023,75+,Female,<10,<10,
UCMC,sepsis_ase_icu,17043,2023,75+,Male,<10,<10,
UCMC,sepsis_ase_icu,17043,2024,18-39,Female,<10,<10,
UCMC,sepsis_ase_icu,17043,2024,18-39,Male,<10,<10,
UCMC,sepsis_ase_icu,17043,2024,40-64,Female,<10,<10,
UCMC,sepsis_ase_icu,17043,2024,40-64,Male,14,<10,
UCMC,sepsis_ase_icu,17043,2024,65-74,Female,<10,<10,
UCMC,sepsis_ase_icu,17043,2024,65-74,Male,11,<10,
UCMC,sepsis_ase_icu,17043,2024,75+,Female,<10,<10,
UCMC,sepsis_ase_icu,17043,2024,75+,Male,<10,<10,
UCMC,sepsis_ase_icu,17045,2021,40-64,Female,<10,<10,
UCMC,sepsis_ase_icu,17045,2022,18-39,Male,<10,<10,
UCMC,sepsis_ase_icu,17049,2019,65-74,Male,<10,<10,
UCMC,sepsis_ase_icu,17049,2020,40-64,Female,<10,<10,
UCMC,sepsis_ase_icu,17049,2023,40-64,Male,<10,<10,
UCMC,sepsis_ase_icu,17049,2024,65-74,Male,<10,<10,
UCMC,sepsis_ase_icu,17053,2018,40-64,Male,<10,<10,
UCMC,sepsis_ase_icu,17053,2020,18-39,Male,<10,<10,
UCMC,sepsis_ase_icu,17053,2023,65-74,Male,<10,<10,
UCMC,sepsis_ase_icu,17053,2024,65-74,Male,<10,<10,
UCMC,sepsis_ase_icu,17057,2018,75+,Male,<10,<10,
UCMC,sepsis_ase_icu,17057,2019,40-64,Female,<10,<10,
UCMC,sepsis_ase_icu,17057,2019,65-74,Male,<10,<10,
UCMC,sepsis_ase_icu,17057,2021,40-64,Male,<10,<10,
UCMC,sepsis_ase_icu,17063,2018,18-39,Female,<10,<10,
UCMC,sepsis_ase_icu,17063,2018,40-64,Female,<10,<10,
UCMC,sepsis_ase_icu,17063,2018,65-74,Female,<10,<10,
UCMC,sepsis_ase_icu,17063,2019,40-64,Male,<10,<10,
UCMC,sepsis_ase_icu,17063,2020,40-64,Female,<10,<10,
UCMC,sepsis_ase_icu,17063,2020,40-64,Male,<10,<10,
UCMC,sepsis_ase_icu,17063,2021,40-64,Male,<10,<10,
UCMC,sepsis_ase_icu,17063,2022,40-64,Male,<10,<10,
UCMC,sepsis_ase_icu,17063,2023,40-64,Male,<10,<10,
UCMC,sepsis_ase_icu,17063,2023,65-74,Female,<10,<10,
UCMC,sepsis_ase_icu,17063,2023,65-74,Male,<10,<10,
UCMC,sepsis_ase_icu,17063,2024,18-39,Female,<10,<10,
UCMC,sepsis_ase_icu,17063,2024,65-74,Male,<10,<10,
UCMC,sepsis_ase_icu,17065,2023,40-64,Female,<10,<10,
UCMC,sepsis_ase_icu,17071,2024,40-64,Male,<10,<10,
UCMC,sepsis_ase_icu,17073,2019,18-39,Female,<10,<10,
UCMC,sepsis_ase_icu,17073,2020,65-74,Female,<10,<10,
UCMC,sepsis_ase_icu,17075,2018,18-39,Male,<10,<10,
UCMC,sepsis_ase_icu,17075,2018,40-64,Male,<10,<10,
UCMC,sepsis_ase_icu,17075,2018,65-74,Male,<10,<10,
UCMC,sepsis_ase_icu,17075,2018,75+,Male,<10,<10,
UCMC,sepsis_ase_icu,17075,2019,18-39,Female,<10,<10,
UCMC,sepsis_ase_icu,17075,2019,40-64,Female,<10,<10,
UCMC,sepsis_ase_icu,17075,2019,40-64,Male,<10,<10,
UCMC,sepsis_ase_icu,17075,2020,40-64,Female,<10,<10,
UCMC,sepsis_ase_icu,17075,2020,75+,Male,<10,<10,
UCMC,sepsis_ase_icu,17075,2021,40-64,Female,<10,<10,
UCMC,sepsis_ase_icu,17075,2022,40-64,Female,<10,<10,
UCMC,sepsis_ase_icu,17075,2022,40-64,Male,<10,<10,
UCMC,sepsis_ase_icu,17075,2022,65-74,Female,<10,<10,
