site_name,population_id,county_fips,admit_year,age_band,sex_group,hospitalizations,deaths,mortality_pct
UCMC,all_icu_adult,06037,2022,40-64,Male,<10,<10,
UCMC,all_icu_adult,06037,2023,18-39,Male,<10,<10,
UCMC,all_icu_adult,06037,2024,40-64,Female,<10,<10,
UCMC,all_icu_adult,06037,2024,40-64,Male,<10,<10,
UCMC,all_icu_adult,06037,2024,65-74,Female,<10,<10,
UCMC,all_icu_adult,06041,2023,65-74,Male,<10,<10,
UCMC,all_icu_adult,06047,2019,65-74,Female,<10,<10,
UCMC,all_icu_adult,06059,2018,18-39,Male,<10,<10,
UCMC,all_icu_adult,06059,2022,40-64,Female,<10,<10,
UCMC,all_icu_adult,06059,2024,40-64,Female,<10,<10,
UCMC,all_icu_adult,06065,2019,40-64,Male,<10,<10,
UCMC,all_icu_adult,06065,2022,75+,Male,<10,<10,
UCMC,all_icu_adult,06067,2018,75+,Female,<10,<10,
UCMC,all_icu_adult,06067,2021,75+,Male,<10,<10,
UCMC,all_icu_adult,06067,2024,40-64,Female,<10,<10,
UCMC,all_icu_adult,06067,2024,40-64,Male,<10,<10,
UCMC,all_icu_adult,06071,2018,40-64,Male,<10,<10,
UCMC,all_icu_adult,06073,2021,40-64,Female,<10,<10,
UCMC,all_icu_adult,06073,2022,18-39,Female,<10,<10,
UCMC,all_icu_adult,06075,2019,75+,Male,<10,<10,
UCMC,all_icu_adult,06079,2020,18-39,Female,<10,<10,
UCMC,all_icu_adult,06079,2020,40-64,Female,<10,<10,
UCMC,all_icu_adult,06081,2020,18-39,Female,<10,<10,
UCMC,all_icu_adult,06081,2021,18-39,Male,<10,<10,
UCMC,all_icu_adult,06083,2020,18-39,Male,<10,<10,
UCMC,all_icu_adult,06089,2018,65-74,Male,<10,<10,
UCMC,all_icu_adult,06089,2023,40-64,Male,<10,<10,
UCMC,all_icu_adult,06089,2024,75+,Male,<10,<10,
UCMC,all_icu_adult,06097,2021,40-64,Male,<10,<10,
UCMC,all_icu_adult,06107,2022,40-64,Male,<10,<10,
UCMC,all_icu_adult,08013,2018,40-64,Female,<10,<10,
UCMC,all_icu_adult,08031,2018,65-74,Male,<10,<10,
UCMC,all_icu_adult,08031,2019,40-64,Female,<10,<10,
UCMC,all_icu_adult,08031,2021,18-39,Male,<10,<10,
UCMC,all_icu_adult,08031,2023,18-39,Male,<10,<10,
UCMC,all_icu_adult,08041,2024,65-74,Male,<10,<10,
UCMC,all_icu_adult,08059,2023,65-74,Male,<10,<10,
UCMC,all_icu_adult,08059,2024,75+,Male,<10,<10,
UCMC,all_icu_adult,08069,2019,40-64,Male,<10,<10,
UCMC,all_icu_adult,08069,2021,65-74,Female,<10,<10,
UCMC,all_icu_adult,08077,2018,40-64,Male,<10,<10,
UCMC,all_icu_adult,08093,2020,18-39,Male,<10,<10,
UCMC,all_icu_adult,08123,2022,65-74,Male,<10,<10,
UCMC,all_icu_adult,09110,2019,18-39,Male,<10,<10,
UCMC,all_icu_adult,10003,2018,65-74,Male,<10,<10,
UCMC,all_icu_adult,10003,2022,40-64,Male,<10,<10,
UCMC,all_icu_adult,11001,2018,18-39,Male,<10,<10,
UCMC,all_icu_adult,11001,2018,40-64,Female,<10,<10,
UCMC,all_icu_adult,11001,2019,40-64,Male,<10,<10,
UCMC,all_icu_adult,11001,2020,40-64,Male,<10,<10,
UCMC,all_icu_adult,11001,2021,18-39,Female,<10,<10,
UCMC,all_icu_adult,11001,2022,65-74,Male,<10,<10,
UCMC,all_icu_adult,12001,2022,40-64,Male,<10,<10,
UCMC,all_icu_adult,12001,2023,40-64,Male,<10,<10,
UCMC,all_icu_adult,12005,2018,65-74,Male,<10,<10,
UCMC,all_icu_adult,12005,2020,65-74,Male,<10,<10,
UCMC,all_icu_adult,12009,2021,40-64,Male,<10,<10,
UCMC,all_icu_adult,12009,2023,40-64,Male,<10,<10,
UCMC,all_icu_adult,12009,2024,65-74,Male,<10,<10,
UCMC,all_icu_adult,12011,2021,75+,Female,<10,<10,
UCMC,all_icu_adult,12011,2024,40-64,Male,<10,<10,
UCMC,all_icu_adult,12015,2021,40-64,Male,<10,<10,
UCMC,all_icu_adult,12015,2021,65-74,Female,<10,<10,
UCMC,all_icu_adult,12015,2021,75+,Male,<10,<10,
UCMC,all_icu_adult,12015,2022,65-74,Female,<10,<10,
UCMC,all_icu_adult,12021,2018,40-64,Female,<10,<10,
UCMC,all_icu_adult,12021,2018,65-74,Male,<10,<10,
UCMC,all_icu_adult,12021,2022,65-74,Male,<10,<10,
UCMC,all_icu_adult,12021,2022,75+,Male,<10,<10,
UCMC,all_icu_adult,12021,2023,65-74,Female,<10,<10,
UCMC,all_icu_adult,12031,2019,40-64,Male,<10,<10,
UCMC,all_icu_adult,12031,2021,40-64,Male,<10,<10,
UCMC,all_icu_adult,12031,2022,65-74,Male,<10,<10,
UCMC,all_icu_adult,12031,2023,65-74,Female,<10,<10,
UCMC,all_icu_adult,12031,2024,65-74,Male,<10,<10,
UCMC,all_icu_adult,12033,2018,40-64,Male,<10,<10,
UCMC,all_icu_adult,12035,2018,40-64,Female,<10,<10,
UCMC,all_icu_adult,12035,2019,40-64,Female,<10,<10,
UCMC,all_icu_adult,12053,2019,40-64,Male,<10,<10,
UCMC,all_icu_adult,12053,2020,75+,Male,<10,<10,
UCMC,all_icu_adult,12055,2020,40-64,Male,<10,<10,
UCMC,all_icu_adult,12057,2018,18-39,Female,<10,<10,
UCMC,all_icu_adult,12057,2019,18-39,Female,<10,<10,
UCMC,all_icu_adult,12057,2021,18-39,Male,<10,<10,
UCMC,all_icu_adult,12057,2021,40-64,Male,<10,<10,
