site_name,population_id,county_fips,admit_year,age_band,sex_group,hospitalizations,deaths,mortality_pct
UCMC,all_icu_adult,06025,2023,65-74,Female,0,0,
UCMC,all_icu_adult,06037,2018,18-39,Male,4,1,0.25
UCMC,all_icu_adult,06037,2018,40-64,Male,3,2,0.6666666666666666
UCMC,all_icu_adult,06037,2018,75+,Male,0,3,
UCMC,all_icu_adult,06037,2020,40-64,Male,1,4,4.0
UCMC,all_icu_adult,06037,2020,65-74,Male,1,0,0.0
UCMC,all_icu_adult,06037,2021,18-39,Female,1,3,3.0
UCMC,all_icu_adult,06037,2021,40-64,Male,2,0,0.0
UCMC,all_icu_adult,06037,2021,65-74,Male,0,3,
UCMC,all_icu_adult,06037,2022,40-64,Male,4,2,0.5
UCMC,all_icu_adult,06037,2023,18-39,Male,2,1,0.5
UCMC,all_icu_adult,06037,2024,40-64,Female,0,1,
UCMC,all_icu_adult,06037,2024,40-64,Male,4,0,0.0
UCMC,all_icu_adult,06037,2024,65-74,Female,0,0,
UCMC,all_icu_adult,06041,2023,65-74,Male,0,0,
UCMC,all_icu_adult,06047,2019,65-74,Female,2,2,1.0
UCMC,all_icu_adult,06059,2018,18-39,Male,0,1,
UCMC,all_icu_adult,06059,2022,40-64,Female,0,2,
UCMC,all_icu_adult,06059,2024,40-64,Female,0,1,
UCMC,all_icu_adult,06065,2019,40-64,Male,0,0,
UCMC,all_icu_adult,06065,2022,75+,Male,2,3,1.5
UCMC,all_icu_adult,06067,2018,75+,Female,0,0,
UCMC,all_icu_adult,06067,2021,75+,Male,0,0,
UCMC,all_icu_adult,06067,2024,40-64,Female,0,1,
UCMC,all_icu_adult,06067,2024,40-64,Male,0,1,
UCMC,all_icu_adult,06071,2018,40-64,Male,0,0,
UCMC,all_icu_adult,06073,2021,40-64,Female,3,0,0.0
UCMC,all_icu_adult,06073,2022,18-39,Female,2,0,0.0
UCMC,all_icu_adult,06075,2019,75+,Male,0,0,
UCMC,all_icu_adult,06079,2020,18-39,Female,3,2,0.6666666666666666
UCMC,all_icu_adult,06079,2020,40-64,Female,1,0,0.0
UCMC,all_icu_adult,06081,2020,18-39,Female,2,0,0.0
UCMC,all_icu_adult,06081,2021,18-39,Male,3,1,0.3333333333333333
UCMC,all_icu_adult,06083,2020,18-39,Male,0,1,
UCMC,all_icu_adult,06089,2018,65-74,Male,0,0,
UCMC,all_icu_adult,06089,2023,40-64,Male,1,0,0.0
UCMC,all_icu_adult,06089,2024,75+,Male,0,0,
UCMC,all_icu_adult,06097,2021,40-64,Male,0,0,
UCMC,all_icu_adult,06107,2022,40-64,Male,2,1,0.5
UCMC,all_icu_adult,08013,2018,40-64,Female,0,2,
UCMC,all_icu_adult,08031,2018,65-74,Male,2,0,0.0
UCMC,all_icu_adult,08031,2019,40-64,Female,5,1,0.2
UCMC,all_icu_adult,08031,2021,18-39,Male,0,2,
UCMC,all_icu_adult,08031,2023,18-39,Male,2,3,1.5
UCMC,all_icu_adult,08041,2024,65-74,Male,2,2,1.0
UCMC,all_icu_adult,08059,2023,65-74,Male,0,0,
UCMC,all_icu_adult,08059,2024,75+,Male,1,0,0.0
UCMC,all_icu_adult,08069,2019,40-64,Male,0,0,
UCMC,all_icu_adult,08069,2021,65-74,Female,2,0,0.0
UCMC,all_icu_adult,08077,2018,40-64,Male,1,3,3.0
UCMC,all_icu_adult,08093,2020,18-39,Male,0,0,
UCMC,all_icu_adult,08123,2022,65-74,Male,3,3,1.0
UCMC,all_icu_adult,09110,2019,18-39,Male,1,3,3.0
UCMC,all_icu_adult,10003,2018,65-74,Male,4,2,0.5
UCMC,all_icu_adult,10003,2022,40-64,Male,0,3,
UCMC,all_icu_adult,11001,2018,18-39,Male,4,0,0.0
UCMC,all_icu_adult,11001,2018,40-64,Female,6,0,0.0
UCMC,all_icu_adult,11001,2019,40-64,Male,0,0,
UCMC,all_icu_adult,11001,2020,40-64,Male,0,0,
UCMC,all_icu_adult,11001,2021,18-39,Female,0,1,
UCMC,all_icu_adult,11001,2022,65-74,Male,5,0,0.0
UCMC,all_icu_adult,12001,2022,40-64,Male,4,0,0.0
UCMC,all_icu_adult,12001,2023,40-64,Male,0,3,
UCMC,all_icu_adult,12005,2018,65-74,Male,3,0,0.0
UCMC,all_icu_adult,12005,2020,65-74,Male,0,0,
UCMC,all_icu_adult,12009,2021,40-64,Male,3,3,1.0
UCMC,all_icu_adult,12009,2023,40-64,Male,0,0,
UCMC,all_icu_adult,12009,2024,65-74,Male,0,1,
UCMC,all_icu_adult,12011,2021,75+,Female,3,2,0.6666666666666666
UCMC,all_icu_adult,12011,2024,40-64,Male,4,0,0.0
UCMC,all_icu_adult,12015,2021,40-64,Male,3,0,0.0
UCMC,all_icu_adult,12015,2021,65-74,Female,0,2,
UCMC,all_icu_adult,12015,2021,75+,Male,0,0,
UCMC,all_icu_adult,12015,2022,65-74,Female,1,0,0.0
UCMC,all_icu_adult,12021,2018,40-64,Female,4,0,0.0
UCMC,all_icu_adult,12021,2018,65-74,Male,2,0,0.0
UCMC,all_icu_adult,12021,2022,65-74,Male,0,0,
UCMC,all_icu_adult,12021,2022,75+,Male,0,0,
UCMC,all_icu_adult,12021,2023,65-74,Female,0,2,
UCMC,all_icu_adult,12031,2019,40-64,Male,4,0,0.0
UCMC,all_icu_adult,12031,2021,40-64,Male,3,0,0.0
UCMC,all_icu_adult,12031,2022,65-74,Male,2,0,0.0
UCMC,all_icu_adult,12031,2023,65-74,Female,4,4,1.0
UCMC,all_icu_adult,12031,2024,65-74,Male,0,4,
UCMC,all_icu_adult,12033,2018,40-64,Male,3,0,0.0
UCMC,all_icu_adult,12035,2018,40-64,Female,0,0,
UCMC,all_icu_adult,12035,2019,40-64,Female,4,2,0.5
UCMC,all_icu_adult,12053,2019,40-64,Male,0,0,
UCMC,all_icu_adult,12053,2020,75+,Male,2,0,0.0
UCMC,all_icu_adult,12055,2020,40-64,Male,0,0,
UCMC,all_icu_adult,12057,2018,18-39,Female,3,2,0.6666666666666666
UCMC,all_icu_adult,12057,2019,18-39,Female,0,3,
UCMC,all_icu_adult,12057,2021,18-39,Male,2,1,0.5
UCMC,all_icu_adult,12057,2021,40-64,Male,4,0,0.0
UCMC,all_icu_adult,12057,2023,18-39,Male,0,3,
UCMC,all_icu_adult,12057,2023,65-74,Male,2,4,2.0
UCMC,all_icu_adult,12061,2021,40-64,Male,0,2,
UCMC,all_icu_adult,12061,2021,65-74,Male,0,0,
UCMC,all_icu_adult,12061,2023,65-74,Female,3,0,0.0
UCMC,all_icu_adult,12063,2020,65-74,Male,4,2,0.5
UCMC,all_icu_adult,12069,2021,40-64,Female,0,0,
UCMC,all_icu_adult,12071,2018,40-64,Male,2,1,0.5
UCMC,all_icu_adult,12071,2018,65-74,Female,0,1,
UCMC,all_icu_adult,12071,2020,65-74,Male,3,0,0.0
UCMC,all_icu_adult,12071,2022,75+,Male,2,0,0.0
UCMC,all_icu_adult,12071,2023,40-64,Male,1,2,2.0
UCMC,all_icu_adult,12071,2024,75+,Male,0,2,
UCMC,all_icu_adult,12073,2018,40-64,Male,0,3,
UCMC,all_icu_adult,12073,2020,40-64,Male,0,0,
UCMC,all_icu_adult,12073,2022,65-74,Female,2,3,1.5
UCMC,all_icu_adult,12081,2018,65-74,Male,0,0,
UCMC,all_icu_adult,12081,2022,65-74,Male,1,1,1.0
UCMC,all_icu_adult,12081,2024,40-64,Male,0,0,
UCMC,all_icu_adult,12083,2018,40-64,Male,4,3,0.75
UCMC,all_icu_adult,12083,2019,40-64,Male,2,0,0.0
UCMC,all_icu_adult,12083,2024,65-74,Male,4,3,0.75
UCMC,all_icu_adult,12085,2022,65-74,Male,3,0,0.0
UCMC,all_icu_adult,12086,2020,18-39,Female,2,0,0.0
UCMC,all_icu_adult,12086,2020,40-64,Male,0,0,
UCMC,all_icu_adult,12086,2022,40-64,Female,4,0,0.0
UCMC,all_icu_adult,12086,2022,40-64,Male,0,3,
UCMC,all_icu_adult,12086,2024,18-39,Male,0,1,
UCMC,all_icu_adult,12087,2018,75+,Male,4,0,0.0
UCMC,all_icu_adult,12087,2021,75+,Female,2,1,0.5
UCMC,all_icu_adult,12091,2024,65-74,Male,1,1,1.0
UCMC,all_icu_adult,12095,2019,18-39,Male,2,1,0.5
UCMC,all_icu_adult,12095,2021,40-64,Male,0,0,
UCMC,all_icu_adult,12095,2022,18-39,Female,4,0,0.0
UCMC,all_icu_adult,12095,2022,40-64,Male,2,2,1.0
UCMC,all_icu_adult,12095,2023,65-74,Female,0,0,
UCMC,all_icu_adult,12097,2019,40-64,Male,0,0,
UCMC,all_icu_adult,12097,2022,18-39,Female,2,0,0.0
UCMC,all_icu_adult,12099,2019,65-74,Male,1,2,2.0
UCMC,all_icu_adult,12099,2020,65-74,Male,1,0,0.0
UCMC,all_icu_adult,12099,2021,40-64,Male,4,2,0.5
UCMC,all_icu_adult,12099,2021,65-74,Male,5,1,0.2
UCMC,all_icu_adult,12099,2022,65-74,Male,3,1,0.3333333333333333
UCMC,all_icu_adult,12099,2024,18-39,Male,1,1,1.0
UCMC,all_icu_adult,12099,2024,65-74,Female,3,3,1.0
UCMC,all_icu_adult,12101,2023,75+,Male,4,0,0.0
UCMC,all_icu_adult,12103,2019,40-64,Male,4,1,0.25
UCMC,all_icu_adult,12103,2019,65-74,Male,4,2,0.5
UCMC,all_icu_adult,12103,2021,65-74,Male,0,0,
UCMC,all_icu_adult,12103,2022,40-64,Female,1,2,2.0
UCMC,all_icu_adult,12103,2022,65-74,Male,0,2,
UCMC,all_icu_adult,12103,2023,18-39,Male,0,0,
UCMC,all_icu_adult,12103,2024,40-64,Male,4,2,0.5
UCMC,all_icu_adult,12105,2019,18-39,Female,1,0,0.0
UCMC,all_icu_adult,12105,2019,65-74,Female,2,2,1.0
UCMC,all_icu_adult,12109,2020,40-64,Male,3,1,0.3333333333333333
UCMC,all_icu_adult,12115,2021,40-64,Male,3,2,0.6666666666666666
UCMC,all_icu_adult,12115,2021,65-74,Female,3,0,0.0
UCMC,all_icu_adult,12115,2021,75+,Male,0,0,
UCMC,all_icu_adult,12117,2020,40-64,Male,0,0,
UCMC,all_icu_adult,12117,2022,75+,Female,1,0,0.0
UCMC,all_icu_adult,12119,2022,65-74,Male,4,2,0.5
UCMC,all_icu_adult,12127,2019,40-64,Male,3,0,0.0
UCMC,all_icu_adult,12127,2021,18-39,Female,5,0,0.0
UCMC,all_icu_adult,12127,2021,40-64,Male,4,1,0.25
UCMC,all_icu_adult,12127,2021,65-74,Male,2,0,0.0
UCMC,all_icu_adult,12131,2022,75+,Male,2,0,0.0
UCMC,all_icu_adult,13015,2020,75+,Male,0,3,
UCMC,all_icu_adult,13023,2021,18-39,Female,4,0,0.0
UCMC,all_icu_adult,13063,2019,18-39,Male,3,0,0.0
UCMC,all_icu_adult,13067,2018,40-64,Male,1,0,0.0
UCMC,all_icu_adult,13067,2019,40-64,Female,0,0,
UCMC,all_icu_adult,13067,2020,18-39,Male,4,0,0.0
UCMC,all_icu_adult,13089,2021,65-74,Male,0,3,
UCMC,all_icu_adult,13097,2020,18-39,Female,0,0,
UCMC,all_icu_adult,13113,2022,75+,Male,0,0,
UCMC,all_icu_adult,13117,2021,65-74,Female,2,3,1.5
UCMC,all_icu_adult,13121,2018,40-64,Female,0,0,
UCMC,all_icu_adult,13121,2022,18-39,Female,1,0,0.0
UCMC,all_icu_adult,13121,2022,18-39,Male,1,3,3.0
UCMC,all_icu_adult,13121,2023,65-74,Male,4,0,0.0
UCMC,all_icu_adult,13121,2023,75+,Female,3,0,0.0
UCMC,all_icu_adult,13135,2020,18-39,Female,0,0,
UCMC,all_icu_adult,13135,2023,40-64,Female,0,1,
UCMC,all_icu_adult,13153,2018,40-64,Female,1,0,0.0
UCMC,all_icu_adult,13153,2024,75+,Female,0,2,
UCMC,all_icu_adult,13223,2023,75+,Female,3,0,0.0
UCMC,all_icu_adult,13243,2021,40-64,Female,0,0,
UCMC,all_icu_adult,13245,2018,40-64,Male,3,2,0.6666666666666666
UCMC,all_icu_adult,13247,2018,75+,Female,2,3,1.5
UCMC,all_icu_adult,13297,2023,18-39,Female,0,1,
UCMC,all_icu_adult,15003,2021,40-64,Female,5,0,0.0
UCMC,all_icu_adult,15003,2023,18-39,Female,0,0,
UCMC,all_icu_adult,15009,2020,40-64,Female,4,0,0.0
UCMC,all_icu_adult,16001,2019,65-74,Male,0,0,
UCMC,all_icu_adult,16001,2023,65-74,Female,0,1,
UCMC,all_icu_adult,16001,2024,65-74,Male,4,0,0.0
UCMC,all_icu_adult,16039,2019,40-64,Male,1,2,2.0
UCMC,all_icu_adult,17001,2018,40-64,Female,3,0,0.0
UCMC,all_icu_adult,17001,2019,18-39,Male,3,0,0.0
UCMC,all_icu_adult,17001,2019,40-64,Female,5,4,0.8
UCMC,all_icu_adult,17001,2019,40-64,Male,4,0,0.0
UCMC,all_icu_adult,17001,2022,18-39,Male,0,3,
UCMC,all_icu_adult,17007,2018,40-64,Female,0,2,
UCMC,all_icu_adult,17007,2018,75+,Male,3,0,0.0
UCMC,all_icu_adult,17007,2019,40-64,Male,1,0,0.0
UCMC,all_icu_adult,17007,2021,65-74,Male,4,2,0.5
UCMC,all_icu_adult,17007,2022,65-74,Female,1,0,0.0
UCMC,all_icu_adult,17007,2022,75+,Male,0,1,
UCMC,all_icu_adult,17007,2023,40-64,Female,4,0,0.0
UCMC,all_icu_adult,17007,2023,40-64,Male,1,0,0.0
UCMC,all_icu_adult,17007,2024,18-39,Male,4,0,0.0
UCMC,all_icu_adult,17007,2024,40-64,Female,2,0,0.0
UCMC,all_icu_adult,17007,2024,40-64,Male,0,0,
UCMC,all_icu_adult,17009,2022,18-39,Male,0,0,
UCMC,all_icu_adult,17011,2019,40-64,Female,0,1,
UCMC,all_icu_adult,17011,2020,18-39,Female,4,0,0.0
UCMC,all_icu_adult,17011,2021,40-64,Male,0,4,
UCMC,all_icu_adult,17011,2021,75+,Female,0,3,
UCMC,all_icu_adult,17011,2023,65-74,Female,4,2,0.5
UCMC,all_icu_adult,17011,2024,40-64,Female,0,0,
UCMC,all_icu_adult,17011,2024,65-74,Male,0,0,
UCMC,all_icu_adult,17013,2018,18-39,Female,1,1,1.0
UCMC,all_icu_adult,17015,2018,65-74,Male,2,0,0.0
UCMC,all_icu_adult,17015,2020,40-64,Male,0,0,
UCMC,all_icu_adult,17015,2021,75+,Male,3,3,1.0
UCMC,all_icu_adult,17017,2020,75+,Male,0,0,
UCMC,all_icu_adult,17017,2022,40-64,Male,0,0,
UCMC,all_icu_adult,17019,2018,40-64,Male,0,2,
UCMC,all_icu_adult,17019,2018,65-74,Female,2,2,1.0
UCMC,all_icu_adult,17019,2019,18-39,Female,6,0,0.0
UCMC,all_icu_adult,17019,2019,18-39,Male,0,0,
UCMC,all_icu_adult,17019,2019,40-64,Female,4,0,0.0
UCMC,all_icu_adult,17019,2019,40-64,Male,1,4,4.0
UCMC,all_icu_adult,17019,2019,65-74,Female,1,1,1.0
UCMC,all_icu_adult,17019,2019,65-74,Male,5,0,0.0
UCMC,all_icu_adult,17019,2019,75+,Female,2,0,0.0
UCMC,all_icu_adult,17019,2020,40-64,Female,2,3,1.5
UCMC,all_icu_adult,17019,2020,40-64,Male,0,3,
UCMC,all_icu_adult,17019,2020,65-74,Female,0,0,
UCMC,all_icu_adult,17019,2021,18-39,Female,2,2,1.0
UCMC,all_icu_adult,17019,2021,18-39,Male,0,4,
UCMC,all_icu_adult,17019,2021,40-64,Female,0,1,
UCMC,all_icu_adult,17019,2021,65-74,Male,1,0,0.0
UCMC,all_icu_adult,17019,2021,75+,Female,2,0,0.0
UCMC,all_icu_adult,17019,2022,18-39,Male,7,1,0.14285714285714285
UCMC,all_icu_adult,17019,2022,40-64,Female,1,1,1.0
UCMC,all_icu_adult,17019,2022,40-64,Male,1,2,2.0
UCMC,all_icu_adult,17019,2022,65-74,Male,0,0,
UCMC,all_icu_adult,17019,2022,75+,Female,4,0,0.0
UCMC,all_icu_adult,17019,2023,18-39,Female,0,0,
UCMC,all_icu_adult,17019,2023,18-39,Male,4,2,0.5
UCMC,all_icu_adult,17019,2023,40-64,Female,1,0,0.0
UCMC,all_icu_adult,17019,2023,40-64,Male,4,0,0.0
UCMC,all_icu_adult,17019,2023,65-74,Male,2,0,0.0
UCMC,all_icu_adult,17019,2023,75+,Male,4,0,0.0
UCMC,all_icu_adult,17019,2024,18-39,Female,4,0,0.0
UCMC,all_icu_adult,17019,2024,40-64,Female,3,1,0.3333333333333333
UCMC,all_icu_adult,17019,2024,40-64,Male,5,4,0.8
UCMC,all_icu_adult,17019,2024,65-74,Female,0,0,
UCMC,all_icu_adult,17019,2024,65-74,Male,0,3,
UCMC,all_icu_adult,17019,2024,75+,Female,0,0,
UCMC,all_icu_adult,17019,2024,75+,Male,3,1,0.3333333333333333
UCMC,all_icu_adult,17021,2018,18-39,Male,0,0,
UCMC,all_icu_adult,17021,2018,40-64,Female,3,1,0.3333333333333333
UCMC,all_icu_adult,17021,2018,40-64,Male,1,1,1.0
UCMC,all_icu_adult,17021,2019,18-39,Female,1,3,3.0
UCMC,all_icu_adult,17021,2019,40-64,Male,0,3,
UCMC,all_icu_adult,17021,2020,40-64,Male,0,3,
UCMC,all_icu_adult,17021,2022,65-74,Male,0,0,
UCMC,all_icu_adult,17023,2022,18-39,Male,0,2,
UCMC,all_icu_adult,17029,2018,40-64,Male,4,3,0.75
UCMC,all_icu_adult,17029,2018,75+,Male,0,0,
UCMC,all_icu_adult,17029,2019,40-64,Male,4,0,0.0
UCMC,all_icu_adult,17029,2020,18-39,Female,0,3,
UCMC,all_icu_adult,17029,2020,40-64,Female,4,0,0.0
UCMC,all_icu_adult,17029,2021,65-74,Female,2,2,1.0
UCMC,all_icu_adult,17029,2022,40-64,Male,3,0,0.0
UCMC,all_icu_adult,17029,2022,75+,Female,3,0,0.0
UCMC,all_icu_adult,17029,2022,75+,Male,1,1,1.0
UCMC,all_icu_adult,17029,2023,18-39,Female,0,0,
UCMC,all_icu_adult,17031,2018,18-39,Female,302,14,0.046357615894039736
UCMC,all_icu_adult,17031,2018,18-39,Male,373,30,0.08042895442359249
UCMC,all_icu_adult,17031,2018,40-64,Female,825,75,0.09090909090909091
UCMC,all_icu_adult,17031,2018,40-64,Male,920,99,0.10760869565217392
UCMC,all_icu_adult,17031,2018,65-74,Female,413,43,0.10411622276029056
UCMC,all_icu_adult,17031,2018,65-74,Male,433,51,0.11778290993071594
UCMC,all_icu_adult,17031,2018,75+,Female,463,87,0.1879049676025918
UCMC,all_icu_adult,17031,2018,75+,Male,302,43,0.1423841059602649
UCMC,all_icu_adult,17031,2019,18-39,Female,310,14,0.04516129032258064
UCMC,all_icu_adult,17031,2019,18-39,Male,423,23,0.054373522458628844
UCMC,all_icu_adult,17031,2019,40-64,Female,805,87,0.10807453416149068
UCMC,all_icu_adult,17031,2019,40-64,Male,955,116,0.12146596858638743
UCMC,all_icu_adult,17031,2019,65-74,Female,434,64,0.14746543778801843
UCMC,all_icu_adult,17031,2019,65-74,Male,474,65,0.1371308016877637
UCMC,all_icu_adult,17031,2019,75+,Female,435,63,0.14482758620689656
UCMC,all_icu_adult,17031,2019,75+,Male,336,56,0.16666666666666666
UCMC,all_icu_adult,17031,2020,18-39,Female,319,26,0.08150470219435736
UCMC,all_icu_adult,17031,2020,18-39,Male,506,43,0.08498023715415019
UCMC,all_icu_adult,17031,2020,40-64,Female,776,103,0.1327319587628866
UCMC,all_icu_adult,17031,2020,40-64,Male,972,128,0.13168724279835392
UCMC,all_icu_adult,17031,2020,65-74,Female,436,85,0.19495412844036697
UCMC,all_icu_adult,17031,2020,65-74,Male,541,107,0.1977818853974122
UCMC,all_icu_adult,17031,2020,75+,Female,436,94,0.21559633027522937
UCMC,all_icu_adult,17031,2020,75+,Male,354,85,0.2401129943502825
UCMC,all_icu_adult,17031,2021,18-39,Female,286,22,0.07692307692307693
UCMC,all_icu_adult,17031,2021,18-39,Male,563,53,0.0941385435168739
UCMC,all_icu_adult,17031,2021,40-64,Female,807,109,0.13506815365551425
UCMC,all_icu_adult,17031,2021,40-64,Male,1057,164,0.15515610217596973
UCMC,all_icu_adult,17031,2021,65-74,Female,479,96,0.20041753653444677
UCMC,all_icu_adult,17031,2021,65-74,Male,546,94,0.17216117216117216
UCMC,all_icu_adult,17031,2021,75+,Female,489,122,0.24948875255623723
UCMC,all_icu_adult,17031,2021,75+,Male,345,59,0.17101449275362318
UCMC,all_icu_adult,17031,2022,18-39,Female,281,24,0.08540925266903915
UCMC,all_icu_adult,17031,2022,18-39,Male,405,34,0.08395061728395062
UCMC,all_icu_adult,17031,2022,40-64,Female,700,97,0.13857142857142857
UCMC,all_icu_adult,17031,2022,40-64,Male,969,148,0.15273477812177502
UCMC,all_icu_adult,17031,2022,65-74,Female,458,85,0.185589519650655
UCMC,all_icu_adult,17031,2022,65-74,Male,493,86,0.1744421906693712
UCMC,all_icu_adult,17031,2022,75+,Female,449,108,0.24053452115812918
UCMC,all_icu_adult,17031,2022,75+,Male,299,85,0.2842809364548495
UCMC,all_icu_adult,17031,2023,18-39,Female,277,24,0.08664259927797834
UCMC,all_icu_adult,17031,2023,18-39,Male,436,43,0.09862385321100918
UCMC,all_icu_adult,17031,2023,40-64,Female,726,92,0.12672176308539945
UCMC,all_icu_adult,17031,2023,40-64,Male,943,132,0.13997879109225875
UCMC,all_icu_adult,17031,2023,65-74,Female,449,95,0.21158129175946547
UCMC,all_icu_adult,17031,2023,65-74,Male,501,82,0.16367265469061876
UCMC,all_icu_adult,17031,2023,75+,Female,448,121,0.2700892857142857
UCMC,all_icu_adult,17031,2023,75+,Male,321,65,0.20249221183800623
UCMC,all_icu_adult,17031,2024,18-39,Female,267,16,0.0599250936329588
UCMC,all_icu_adult,17031,2024,18-39,Male,459,41,0.08932461873638345
UCMC,all_icu_adult,17031,2024,40-64,Female,685,82,0.11970802919708029
UCMC,all_icu_adult,17031,2024,40-64,Male,1011,130,0.12858555885262116
UCMC,all_icu_adult,17031,2024,65-74,Female,464,75,0.16163793103448276
UCMC,all_icu_adult,17031,2024,65-74,Male,552,94,0.17028985507246377
UCMC,all_icu_adult,17031,2024,75+,Female,464,113,0.2435344827586207
UCMC,all_icu_adult,17031,2024,75+,Male,378,78,0.20634920634920634
UCMC,all_icu_adult,17031,2025,18-39,Male,4,2,0.5
UCMC,all_icu_adult,17031,2025,75+,Male,0,2,
UCMC,all_icu_adult,17033,2018,40-64,Female,2,1,0.5
UCMC,all_icu_adult,17033,2019,18-39,Female,4,1,0.25
UCMC,all_icu_adult,17033,2023,40-64,Male,3,3,1.0
UCMC,all_icu_adult,17035,2018,40-64,Male,4,0,0.0
UCMC,all_icu_adult,17035,2019,40-64,Male,5,1,0.2
UCMC,all_icu_adult,17035,2019,65-74,Male,0,0,
