site_name,population_id,county_fips,admit_year,age_band,sex_group,hospitalizations,deaths,mortality_pct
UCMC,cardiac_arrest_poa_icu,05041,2023,40-64,Female,2,4,2.0
UCMC,cardiac_arrest_poa_icu,12035,2019,40-64,Female,0,1,
UCMC,cardiac_arrest_poa_icu,12086,2024,18-39,Male,2,0,0.0
UCMC,cardiac_arrest_poa_icu,13097,2020,18-39,Female,4,4,1.0
UCMC,cardiac_arrest_poa_icu,13121,2023,75+,Female,0,1,
UCMC,cardiac_arrest_poa_icu,13135,2020,18-39,Female,3,0,0.0
UCMC,cardiac_arrest_poa_icu,17007,2024,40-64,Male,0,0,
UCMC,cardiac_arrest_poa_icu,17019,2019,40-64,Male,2,0,0.0
UCMC,cardiac_arrest_poa_icu,17019,2024,40-64,Female,4,0,0.0
UCMC,cardiac_arrest_poa_icu,17031,2018,18-39,Female,2,4,2.0
UCMC,cardiac_arrest_poa_icu,17031,2018,18-39,Male,6,6,1.0
UCMC,cardiac_arrest_poa_icu,17031,2018,40-64,Female,21,16,0.7619047619047619
UCMC,cardiac_arrest_poa_icu,17031,2018,40-64,Male,30,20,0.6666666666666666
UCMC,cardiac_arrest_poa_icu,17031,2018,65-74,Female,9,7,0.7777777777777778
UCMC,cardiac_arrest_poa_icu,17031,2018,65-74,Male,19,14,0.7368421052631579
UCMC,cardiac_arrest_poa_icu,17031,2018,75+,Female,21,12,0.5714285714285714
UCMC,cardiac_arrest_poa_icu,17031,2018,75+,Male,7,6,0.8571428571428571
UCMC,cardiac_arrest_poa_icu,17031,2019,18-39,Female,7,4,0.5714285714285714
UCMC,cardiac_arrest_poa_icu,17031,2019,18-39,Male,13,6,0.46153846153846156
UCMC,cardiac_arrest_poa_icu,17031,2019,40-64,Female,34,21,0.6176470588235294
UCMC,cardiac_arrest_poa_icu,17031,2019,40-64,Male,44,23,0.5227272727272727
UCMC,cardiac_arrest_poa_icu,17031,2019,65-74,Female,15,7,0.4666666666666667
UCMC,cardiac_arrest_poa_icu,17031,2019,65-74,Male,18,15,0.8333333333333334
UCMC,cardiac_arrest_poa_icu,17031,2019,75+,Female,13,8,0.6153846153846154
UCMC,cardiac_arrest_poa_icu,17031,2019,75+,Male,12,3,0.25
UCMC,cardiac_arrest_poa_icu,17031,2020,18-39,Female,8,6,0.75
UCMC,cardiac_arrest_poa_icu,17031,2020,18-39,Male,20,17,0.85
UCMC,cardiac_arrest_poa_icu,17031,2020,40-64,Female,30,16,0.5333333333333333
UCMC,cardiac_arrest_poa_icu,17031,2020,40-64,Male,59,40,0.6779661016949152
UCMC,cardiac_arrest_poa_icu,17031,2020,65-74,Female,18,11,0.6111111111111112
UCMC,cardiac_arrest_poa_icu,17031,2020,65-74,Male,16,14,0.875
UCMC,cardiac_arrest_poa_icu,17031,2020,75+,Female,18,10,0.5555555555555556
UCMC,cardiac_arrest_poa_icu,17031,2020,75+,Male,8,7,0.875
UCMC,cardiac_arrest_poa_icu,17031,2021,18-39,Female,4,6,1.5
UCMC,cardiac_arrest_poa_icu,17031,2021,18-39,Male,18,17,0.9444444444444444
UCMC,cardiac_arrest_poa_icu,17031,2021,40-64,Female,46,28,0.6086956521739131
UCMC,cardiac_arrest_poa_icu,17031,2021,40-64,Male,70,44,0.6285714285714286
UCMC,cardiac_arrest_poa_icu,17031,2021,65-74,Female,18,11,0.6111111111111112
UCMC,cardiac_arrest_poa_icu,17031,2021,65-74,Male,32,20,0.625
UCMC,cardiac_arrest_poa_icu,17031,2021,75+,Female,17,15,0.8823529411764706
UCMC,cardiac_arrest_poa_icu,17031,2021,75+,Male,9,9,1.0
UCMC,cardiac_arrest_poa_icu,17031,2022,18-39,Female,13,8,0.6153846153846154
UCMC,cardiac_arrest_poa_icu,17031,2022,18-39,Male,14,11,0.7857142857142857
UCMC,cardiac_arrest_poa_icu,17031,2022,40-64,Female,40,26,0.65
UCMC,cardiac_arrest_poa_icu,17031,2022,40-64,Male,82,56,0.6829268292682927
UCMC,cardiac_arrest_poa_icu,17031,2022,65-74,Female,16,9,0.5625
UCMC,cardiac_arrest_poa_icu,17031,2022,65-74,Male,20,11,0.55
