site_name,population_id,admit_year,age_band,sex_group,race_group,ethnicity_group,hospitalizations,deaths,mortality_pct
UCMC,cardiac_arrest_poa_icu,2018,75+,Male,White,Not Hispanic or Latino,1,1,1.0
UCMC,cardiac_arrest_poa_icu,2019,18-39,Female,Black,Not Hispanic or Latino,4,6,1.5
UCMC,cardiac_arrest_poa_icu,2019,18-39,Female,Black,Unknown,1,0,0.0
UCMC,cardiac_arrest_poa_icu,2019,18-39,Female,Other/Unknown,Unknown,1,1,1.0
UCMC,cardiac_arrest_poa_icu,2019,18-39,Male,Black,Not Hispanic or Latino,7,4,0.5714285714285714
UCMC,cardiac_arrest_poa_icu,2019,18-39,Male,NHPI,Hispanic or Latino,0,2,
UCMC,cardiac_arrest_poa_icu,2019,18-39,Male,Other/Unknown,Hispanic or Latino,4,0,0.0
UCMC,cardiac_arrest_poa_icu,2019,18-39,Male,Other/Unknown,Unknown,3,0,0.0
UCMC,cardiac_arrest_poa_icu,2019,18-39,Male,White,Hispanic or Latino,0,0,
UCMC,cardiac_arrest_poa_icu,2019,40-64,Female,Black,Not Hispanic or Latino,26,21,0.8076923076923077
UCMC,cardiac_arrest_poa_icu,2019,40-64,Female,Black,Unknown,0,0,
UCMC,cardiac_arrest_poa_icu,2019,40-64,Female,Other/Unknown,Hispanic or Latino,0,3,
UCMC,cardiac_arrest_poa_icu,2019,40-64,Female,Other/Unknown,Unknown,6,7,1.1666666666666667
UCMC,cardiac_arrest_poa_icu,2019,40-64,Female,White,Not Hispanic or Latino,2,0,0.0
UCMC,cardiac_arrest_poa_icu,2019,40-64,Male,Asian,Not Hispanic or Latino,2,0,0.0
UCMC,cardiac_arrest_poa_icu,2019,40-64,Male,Black,Not Hispanic or Latino,38,20,0.5263157894736842
UCMC,cardiac_arrest_poa_icu,2019,40-64,Male,Other/Unknown,Hispanic or Latino,1,2,2.0
UCMC,cardiac_arrest_poa_icu,2019,40-64,Male,Other/Unknown,Not Hispanic or Latino,5,0,0.0
UCMC,cardiac_arrest_poa_icu,2019,40-64,Male,Other/Unknown,Unknown,3,4,1.3333333333333333
UCMC,cardiac_arrest_poa_icu,2019,40-64,Male,White,Not Hispanic or Latino,0,0,
UCMC,cardiac_arrest_poa_icu,2019,65-74,Female,Black,Not Hispanic or Latino,8,10,1.25
UCMC,cardiac_arrest_poa_icu,2019,65-74,Female,Other/Unknown,Not Hispanic or Latino,0,2,
UCMC,cardiac_arrest_poa_icu,2019,65-74,Female,Other/Unknown,Unknown,0,0,
UCMC,cardiac_arrest_poa_icu,2019,65-74,Female,White,Not Hispanic or Latino,3,1,0.3333333333333333
UCMC,cardiac_arrest_poa_icu,2019,65-74,Male,Black,Not Hispanic or Latino,21,14,0.6666666666666666
UCMC,cardiac_arrest_poa_icu,2019,65-74,Male,Other/Unknown,Unknown,4,0,0.0
UCMC,cardiac_arrest_poa_icu,2019,65-74,Male,White,Not Hispanic or Latino,2,1,0.5
UCMC,cardiac_arrest_poa_icu,2019,75+,Female,Black,Not Hispanic or Latino,13,6,0.46153846153846156
UCMC,cardiac_arrest_poa_icu,2019,75+,Female,White,Not Hispanic or Latino,4,4,1.0
UCMC,cardiac_arrest_poa_icu,2019,75+,Male,Black,Not Hispanic or Latino,9,1,0.1111111111111111
UCMC,cardiac_arrest_poa_icu,2019,75+,Male,Other/Unknown,Hispanic or Latino,0,3,
UCMC,cardiac_arrest_poa_icu,2019,75+,Male,Other/Unknown,Not Hispanic or Latino,0,0,
UCMC,cardiac_arrest_poa_icu,2019,75+,Male,White,Not Hispanic or Latino,4,5,1.25
UCMC,cardiac_arrest_poa_icu,2020,18-39,Female,Black,Not Hispanic or Latino,10,9,0.9
UCMC,cardiac_arrest_poa_icu,2020,18-39,Female,Other/Unknown,Hispanic or Latino,0,3,
UCMC,cardiac_arrest_poa_icu,2020,18-39,Female,Other/Unknown,Not Hispanic or Latino,4,0,0.0
UCMC,cardiac_arrest_poa_icu,2020,18-39,Female,Other/Unknown,Unknown,3,3,1.0
UCMC,cardiac_arrest_poa_icu,2020,18-39,Female,White,Not Hispanic or Latino,2,2,1.0
UCMC,cardiac_arrest_poa_icu,2020,18-39,Male,Black,Not Hispanic or Latino,18,10,0.5555555555555556
UCMC,cardiac_arrest_poa_icu,2020,18-39,Male,Other/Unknown,Hispanic or Latino,0,0,
UCMC,cardiac_arrest_poa_icu,2020,18-39,Male,Other/Unknown,Not Hispanic or Latino,4,0,0.0
UCMC,cardiac_arrest_poa_icu,2020,18-39,Male,Other/Unknown,Unknown,8,5,0.625
UCMC,cardiac_arrest_poa_icu,2020,18-39,Male,White,Hispanic or Latino,1,2,2.0
UCMC,cardiac_arrest_poa_icu,2020,40-64,Female,Black,Not Hispanic or Latino,28,15,0.5357142857142857
UCMC,cardiac_arrest_poa_icu,2020,40-64,Female,Other/Unknown,Hispanic or Latino,3,3,1.0
UCMC,cardiac_arrest_poa_icu,2020,40-64,Female,Other/Unknown,Not Hispanic or Latino,0,0,
UCMC,cardiac_arrest_poa_icu,2020,40-64,Male,Black,Not Hispanic or Latino,49,38,0.7755102040816326
UCMC,cardiac_arrest_poa_icu,2020,40-64,Male,Other/Unknown,Hispanic or Latino,6,0,0.0
UCMC,cardiac_arrest_poa_icu,2020,40-64,Male,Other/Unknown,Not Hispanic or Latino,5,4,0.8
UCMC,cardiac_arrest_poa_icu,2020,40-64,Male,Other/Unknown,Unknown,2,1,0.5
UCMC,cardiac_arrest_poa_icu,2020,40-64,Male,White,Hispanic or Latino,0,2,
UCMC,cardiac_arrest_poa_icu,2020,40-64,Male,White,Not Hispanic or Latino,4,4,1.0
UCMC,cardiac_arrest_poa_icu,2020,65-74,Female,Black,Not Hispanic or Latino,13,11,0.8461538461538461
UCMC,cardiac_arrest_poa_icu,2020,65-74,Male,Black,Not Hispanic or Latino,19,14,0.7368421052631579
UCMC,cardiac_arrest_poa_icu,2020,65-74,Male,Black,Unknown,0,0,
UCMC,cardiac_arrest_poa_icu,2020,65-74,Male,Other/Unknown,Hispanic or Latino,4,1,0.25
UCMC,cardiac_arrest_poa_icu,2020,65-74,Male,White,Hispanic or Latino,2,0,0.0
UCMC,cardiac_arrest_poa_icu,2020,65-74,Male,White,Not Hispanic or Latino,0,0,
UCMC,cardiac_arrest_poa_icu,2020,75+,Female,Black,Not Hispanic or Latino,14,9,0.6428571428571429
UCMC,cardiac_arrest_poa_icu,2020,75+,Female,Other/Unknown,Hispanic or Latino,4,3,0.75
UCMC,cardiac_arrest_poa_icu,2020,75+,Male,Black,Not Hispanic or Latino,5,4,0.8
UCMC,cardiac_arrest_poa_icu,2020,75+,Male,Other/Unknown,Hispanic or Latino,4,0,0.0
UCMC,cardiac_arrest_poa_icu,2020,75+,Male,White,Not Hispanic or Latino,4,0,0.0
UCMC,cardiac_arrest_poa_icu,2021,18-39,Female,Black,Not Hispanic or Latino,6,4,0.6666666666666666
UCMC,cardiac_arrest_poa_icu,2021,18-39,Female,Other/Unknown,Hispanic or Latino,0,2,
UCMC,cardiac_arrest_poa_icu,2021,18-39,Female,White,Not Hispanic or Latino,0,0,
UCMC,cardiac_arrest_poa_icu,2021,18-39,Male,Black,Not Hispanic or Latino,21,17,0.8095238095238095
UCMC,cardiac_arrest_poa_icu,2021,18-39,Male,Black,Unknown,1,2,2.0
UCMC,cardiac_arrest_poa_icu,2021,18-39,Male,Other/Unknown,Hispanic or Latino,4,1,0.25
UCMC,cardiac_arrest_poa_icu,2021,18-39,Male,Other/Unknown,Unknown,0,3,
UCMC,cardiac_arrest_poa_icu,2021,18-39,Male,White,Not Hispanic or Latino,0,0,
UCMC,cardiac_arrest_poa_icu,2021,40-64,Female,Black,Not Hispanic or Latino,37,22,0.5945945945945946
UCMC,cardiac_arrest_poa_icu,2021,40-64,Female,Other/Unknown,Hispanic or Latino,2,0,0.0
UCMC,cardiac_arrest_poa_icu,2021,40-64,Female,Other/Unknown,Not Hispanic or Latino,3,1,0.3333333333333333
UCMC,cardiac_arrest_poa_icu,2021,40-64,Female,Other/Unknown,Unknown,1,0,0.0
UCMC,cardiac_arrest_poa_icu,2021,40-64,Female,White,Hispanic or Latino,0,1,
UCMC,cardiac_arrest_poa_icu,2021,40-64,Female,White,Not Hispanic or Latino,2,4,2.0
UCMC,cardiac_arrest_poa_icu,2021,40-64,Male,Asian,Not Hispanic or Latino,1,2,2.0
UCMC,cardiac_arrest_poa_icu,2021,40-64,Male,Black,Not Hispanic or Latino,60,40,0.6666666666666666
UCMC,cardiac_arrest_poa_icu,2021,40-64,Male,Other/Unknown,Hispanic or Latino,3,4,1.3333333333333333
UCMC,cardiac_arrest_poa_icu,2021,40-64,Male,Other/Unknown,Not Hispanic or Latino,4,5,1.25
UCMC,cardiac_arrest_poa_icu,2021,40-64,Male,Other/Unknown,Unknown,2,2,1.0
UCMC,cardiac_arrest_poa_icu,2021,40-64,Male,White,Not Hispanic or Latino,9,7,0.7777777777777778
UCMC,cardiac_arrest_poa_icu,2021,65-74,Female,Black,Not Hispanic or Latino,22,16,0.7272727272727273
UCMC,cardiac_arrest_poa_icu,2021,65-74,Female,Other/Unknown,Unknown,0,2,
UCMC,cardiac_arrest_poa_icu,2021,65-74,Male,Black,Not Hispanic or Latino,29,17,0.5862068965517241
UCMC,cardiac_arrest_poa_icu,2021,65-74,Male,Black,Unknown,4,2,0.5
UCMC,cardiac_arrest_poa_icu,2021,65-74,Male,Other/Unknown,Unknown,0,0,
UCMC,cardiac_arrest_poa_icu,2021,65-74,Male,White,Hispanic or Latino,2,0,0.0
UCMC,cardiac_arrest_poa_icu,2021,65-74,Male,White,Not Hispanic or Latino,4,3,0.75
UCMC,cardiac_arrest_poa_icu,2021,75+,Female,Black,Not Hispanic or Latino,16,14,0.875
UCMC,cardiac_arrest_poa_icu,2021,75+,Female,Other/Unknown,Not Hispanic or Latino,0,0,
UCMC,cardiac_arrest_poa_icu,2021,75+,Female,White,Not Hispanic or Latino,2,0,0.0
UCMC,cardiac_arrest_poa_icu,2021,75+,Male,Asian,Not Hispanic or Latino,1,0,0.0
UCMC,cardiac_arrest_poa_icu,2021,75+,Male,Black,Not Hispanic or Latino,7,6,0.8571428571428571
UCMC,cardiac_arrest_poa_icu,2021,75+,Male,White,Not Hispanic or Latino,2,0,0.0
UCMC,cardiac_arrest_poa_icu,2022,18-39,Female,Black,Not Hispanic or Latino,13,4,0.3076923076923077
UCMC,cardiac_arrest_poa_icu,2022,18-39,Female,Other/Unknown,Not Hispanic or Latino,4,1,0.25
UCMC,cardiac_arrest_poa_icu,2022,18-39,Female,Other/Unknown,Unknown,0,0,
UCMC,cardiac_arrest_poa_icu,2022,18-39,Female,White,Not Hispanic or Latino,3,0,0.0
UCMC,cardiac_arrest_poa_icu,2022,18-39,Male,Black,Not Hispanic or Latino,12,12,1.0
UCMC,cardiac_arrest_poa_icu,2022,18-39,Male,Other/Unknown,Hispanic or Latino,2,0,0.0
UCMC,cardiac_arrest_poa_icu,2022,18-39,Male,Other/Unknown,Unknown,6,6,1.0
UCMC,cardiac_arrest_poa_icu,2022,40-64,Female,Asian,Not Hispanic or Latino,4,0,0.0
UCMC,cardiac_arrest_poa_icu,2022,40-64,Female,Black,Not Hispanic or Latino,34,20,0.5882352941176471
UCMC,cardiac_arrest_poa_icu,2022,40-64,Female,Other/Unknown,Hispanic or Latino,3,4,1.3333333333333333
UCMC,cardiac_arrest_poa_icu,2022,40-64,Female,Other/Unknown,Unknown,0,0,
UCMC,cardiac_arrest_poa_icu,2022,40-64,Female,White,Not Hispanic or Latino,3,3,1.0
UCMC,cardiac_arrest_poa_icu,2022,40-64,Male,Black,Not Hispanic or Latino,77,55,0.7142857142857143
UCMC,cardiac_arrest_poa_icu,2022,40-64,Male,Other/Unknown,Hispanic or Latino,4,3,0.75
UCMC,cardiac_arrest_poa_icu,2022,40-64,Male,Other/Unknown,Not Hispanic or Latino,6,2,0.3333333333333333
UCMC,cardiac_arrest_poa_icu,2022,40-64,Male,Other/Unknown,Unknown,5,3,0.6
UCMC,cardiac_arrest_poa_icu,2022,40-64,Male,White,Hispanic or Latino,3,2,0.6666666666666666
UCMC,cardiac_arrest_poa_icu,2022,40-64,Male,White,Not Hispanic or Latino,8,2,0.25
UCMC,cardiac_arrest_poa_icu,2022,65-74,Female,Black,Not Hispanic or Latino,12,12,1.0
UCMC,cardiac_arrest_poa_icu,2022,65-74,Female,Other/Unknown,Hispanic or Latino,0,3,
UCMC,cardiac_arrest_poa_icu,2022,65-74,Female,Other/Unknown,Unknown,0,0,
UCMC,cardiac_arrest_poa_icu,2022,65-74,Female,White,Hispanic or Latino,2,0,0.0
UCMC,cardiac_arrest_poa_icu,2022,65-74,Female,White,Not Hispanic or Latino,5,3,0.6
UCMC,cardiac_arrest_poa_icu,2022,65-74,Female,White,Unknown,4,0,0.0
UCMC,cardiac_arrest_poa_icu,2022,65-74,Male,Black,Not Hispanic or Latino,17,7,0.4117647058823529
UCMC,cardiac_arrest_poa_icu,2022,65-74,Male,Other/Unknown,Not Hispanic or Latino,0,5,
UCMC,cardiac_arrest_poa_icu,2022,65-74,Male,Other/Unknown,Unknown,2,4,2.0
UCMC,cardiac_arrest_poa_icu,2022,65-74,Male,White,Not Hispanic or Latino,1,1,1.0
UCMC,cardiac_arrest_poa_icu,2022,75+,Female,Black,Not Hispanic or Latino,20,16,0.8
UCMC,cardiac_arrest_poa_icu,2022,75+,Female,Other/Unknown,Unknown,4,2,0.5
UCMC,cardiac_arrest_poa_icu,2022,75+,Female,White,Hispanic or Latino,3,1,0.3333333333333333
UCMC,cardiac_arrest_poa_icu,2022,75+,Female,White,Not Hispanic or Latino,4,0,0.0
UCMC,cardiac_arrest_poa_icu,2022,75+,Male,Black,Not Hispanic or Latino,20,14,0.7
UCMC,cardiac_arrest_poa_icu,2022,75+,Male,Other/Unknown,Unknown,2,4,2.0
UCMC,cardiac_arrest_poa_icu,2022,75+,Male,White,Not Hispanic or Latino,2,1,0.5
UCMC,cardiac_arrest_poa_icu,2023,18-39,Female,Black,Not Hispanic or Latino,10,11,1.1
UCMC,cardiac_arrest_poa_icu,2023,18-39,Female,Other/Unknown,Not Hispanic or Latino,6,1,0.16666666666666666
UCMC,cardiac_arrest_poa_icu,2023,18-39,Female,White,Not Hispanic or Latino,4,0,0.0
UCMC,cardiac_arrest_poa_icu,2023,18-39,Male,Black,Not Hispanic or Latino,14,13,0.9285714285714286
UCMC,cardiac_arrest_poa_icu,2023,18-39,Male,Other/Unknown,Not Hispanic or Latino,1,0,0.0
UCMC,cardiac_arrest_poa_icu,2023,18-39,Male,Other/Unknown,Unknown,0,2,
UCMC,cardiac_arrest_poa_icu,2023,18-39,Male,White,Hispanic or Latino,1,2,2.0
UCMC,cardiac_arrest_poa_icu,2023,18-39,Male,White,Not Hispanic or Latino,4,4,1.0
UCMC,cardiac_arrest_poa_icu,2023,40-64,Female,Black,Not Hispanic or Latino,41,23,0.5609756097560976
UCMC,cardiac_arrest_poa_icu,2023,40-64,Female,Black,Unknown,2,1,0.5
UCMC,cardiac_arrest_poa_icu,2023,40-64,Female,Other/Unknown,Hispanic or Latino,0,3,
UCMC,cardiac_arrest_poa_icu,2023,40-64,Female,Other/Unknown,Unknown,5,4,0.8
UCMC,cardiac_arrest_poa_icu,2023,40-64,Female,White,Hispanic or Latino,0,0,
UCMC,cardiac_arrest_poa_icu,2023,40-64,Female,White,Not Hispanic or Latino,3,1,0.3333333333333333
UCMC,cardiac_arrest_poa_icu,2023,40-64,Male,Asian,Not Hispanic or Latino,0,0,
UCMC,cardiac_arrest_poa_icu,2023,40-64,Male,Black,Not Hispanic or Latino,57,29,0.5087719298245614
UCMC,cardiac_arrest_poa_icu,2023,40-64,Male,Other/Unknown,Hispanic or Latino,4,4,1.0
UCMC,cardiac_arrest_poa_icu,2023,40-64,Male,Other/Unknown,Not Hispanic or Latino,1,3,3.0
UCMC,cardiac_arrest_poa_icu,2023,40-64,Male,Other/Unknown,Unknown,3,4,1.3333333333333333
UCMC,cardiac_arrest_poa_icu,2023,40-64,Male,White,Not Hispanic or Latino,5,3,0.6
UCMC,cardiac_arrest_poa_icu,2023,65-74,Female,Black,Not Hispanic or Latino,22,14,0.6363636363636364
UCMC,cardiac_arrest_poa_icu,2023,65-74,Female,Other/Unknown,Hispanic or Latino,2,1,0.5
UCMC,cardiac_arrest_poa_icu,2023,65-74,Female,Other/Unknown,Unknown,0,0,
UCMC,cardiac_arrest_poa_icu,2023,65-74,Female,White,Not Hispanic or Latino,4,2,0.5
UCMC,cardiac_arrest_poa_icu,2023,65-74,Female,White,Unknown,1,0,0.0
UCMC,cardiac_arrest_poa_icu,2023,65-74,Male,Asian,Not Hispanic or Latino,0,0,
UCMC,cardiac_arrest_poa_icu,2023,65-74,Male,Black,Not Hispanic or Latino,18,10,0.5555555555555556
UCMC,cardiac_arrest_poa_icu,2023,65-74,Male,NHPI,Hispanic or Latino,3,0,0.0
UCMC,cardiac_arrest_poa_icu,2023,65-74,Male,Other/Unknown,Hispanic or Latino,0,0,
UCMC,cardiac_arrest_poa_icu,2023,65-74,Male,Other/Unknown,Not Hispanic or Latino,0,0,
UCMC,cardiac_arrest_poa_icu,2023,65-74,Male,Other/Unknown,Unknown,7,6,0.8571428571428571
UCMC,cardiac_arrest_poa_icu,2023,65-74,Male,White,Not Hispanic or Latino,5,4,0.8
UCMC,cardiac_arrest_poa_icu,2023,75+,Female,Black,Not Hispanic or Latino,19,12,0.631578947368421
UCMC,cardiac_arrest_poa_icu,2023,75+,Female,Other/Unknown,Unknown,0,0,
UCMC,cardiac_arrest_poa_icu,2023,75+,Male,Black,Not Hispanic or Latino,6,3,0.5
UCMC,cardiac_arrest_poa_icu,2023,75+,Male,Other/Unknown,Hispanic or Latino,2,3,1.5
UCMC,cardiac_arrest_poa_icu,2023,75+,Male,Other/Unknown,Unknown,3,0,0.0
UCMC,cardiac_arrest_poa_icu,2023,75+,Male,White,Not Hispanic or Latino,2,0,0.0
UCMC,cardiac_arrest_poa_icu,2024,18-39,Female,Black,Not Hispanic or Latino,11,2,0.18181818181818182
UCMC,cardiac_arrest_poa_icu,2024,18-39,Female,Other/Unknown,Hispanic or Latino,0,4,
UCMC,cardiac_arrest_poa_icu,2024,18-39,Female,Other/Unknown,Unknown,3,0,0.0
UCMC,cardiac_arrest_poa_icu,2024,18-39,Female,White,Hispanic or Latino,1,2,2.0
UCMC,cardiac_arrest_poa_icu,2024,18-39,Male,Black,Not Hispanic or Latino,13,5,0.38461538461538464
UCMC,cardiac_arrest_poa_icu,2024,18-39,Male,Other/Unknown,Hispanic or Latino,0,0,
UCMC,cardiac_arrest_poa_icu,2024,18-39,Male,Other/Unknown,Unknown,0,5,
UCMC,cardiac_arrest_poa_icu,2024,18-39,Male,White,Not Hispanic or Latino,6,0,0.0
UCMC,cardiac_arrest_poa_icu,2024,40-64,Female,Black,Not Hispanic or Latino,27,13,0.48148148148148145
UCMC,cardiac_arrest_poa_icu,2024,40-64,Female,Black,Unknown,0,1,
UCMC,cardiac_arrest_poa_icu,2024,40-64,Female,Other/Unknown,Hispanic or Latino,0,0,
UCMC,cardiac_arrest_poa_icu,2024,40-64,Female,Other/Unknown,Not Hispanic or Latino,0,1,
UCMC,cardiac_arrest_poa_icu,2024,40-64,Female,Other/Unknown,Unknown,1,2,2.0
UCMC,cardiac_arrest_poa_icu,2024,40-64,Female,White,Not Hispanic or Latino,8,1,0.125
UCMC,cardiac_arrest_poa_icu,2024,40-64,Male,AIAN,Not Hispanic or Latino,2,0,0.0
UCMC,cardiac_arrest_poa_icu,2024,40-64,Male,Asian,Not Hispanic or Latino,5,4,0.8
UCMC,cardiac_arrest_poa_icu,2024,40-64,Male,Black,Hispanic or Latino,3,0,0.0
UCMC,cardiac_arrest_poa_icu,2024,40-64,Male,Black,Not Hispanic or Latino,41,29,0.7073170731707317
UCMC,cardiac_arrest_poa_icu,2024,40-64,Male,Other/Unknown,Hispanic or Latino,3,2,0.6666666666666666
UCMC,cardiac_arrest_poa_icu,2024,40-64,Male,Other/Unknown,Not Hispanic or Latino,3,5,1.6666666666666667
UCMC,cardiac_arrest_poa_icu,2024,40-64,Male,Other/Unknown,Unknown,11,4,0.36363636363636365
UCMC,cardiac_arrest_poa_icu,2024,40-64,Male,White,Hispanic or Latino,0,3,
UCMC,cardiac_arrest_poa_icu,2024,40-64,Male,White,Not Hispanic or Latino,7,7,1.0
UCMC,cardiac_arrest_poa_icu,2024,65-74,Female,Black,Not Hispanic or Latino,25,14,0.56
UCMC,cardiac_arrest_poa_icu,2024,65-74,Female,Black,Unknown,0,0,
UCMC,cardiac_arrest_poa_icu,2024,65-74,Female,White,Not Hispanic or Latino,4,4,1.0
UCMC,cardiac_arrest_poa_icu,2024,65-74,Male,Black,Not Hispanic or Latino,29,15,0.5172413793103449
UCMC,cardiac_arrest_poa_icu,2024,65-74,Male,Black,Unknown,2,0,0.0
UCMC,cardiac_arrest_poa_icu,2024,65-74,Male,Other/Unknown,Not Hispanic or Latino,2,0,0.0
UCMC,cardiac_arrest_poa_icu,2024,65-74,Male,Other/Unknown,Unknown,2,3,1.5
UCMC,cardiac_arrest_poa_icu,2024,65-74,Male,White,Not Hispanic or Latino,7,0,0.0
UCMC,cardiac_arrest_poa_icu,2024,75+,Female,Asian,Not Hispanic or Latino,4,0,0.0
UCMC,cardiac_arrest_poa_icu,2024,75+,Female,Black,Not Hispanic or Latino,10,3,0.3
UCMC,cardiac_arrest_poa_icu,2024,75+,Female,Other/Unknown,Unknown,5,5,1.0
UCMC,cardiac_arrest_poa_icu,2024,75+,Female,White,Not Hispanic or Latino,5,2,0.4
UCMC,cardiac_arrest_poa_icu,2024,75+,Male,Black,Not Hispanic or Latino,10,10,1.0
UCMC,cardiac_arrest_poa_icu,2024,75+,Male,Other/Unknown,Unknown,3,0,0.0
UCMC,cardiac_arrest_poa_icu,2024,75+,Male,White,Not Hispanic or Latino,8,7,0.875
