site_name,population_id,admit_year,age_band,sex_group,race_group,ethnicity_group,hospitalizations,deaths,mortality_pct
UCMC,sepsis_ase_icu,2018,18-39,Female,Asian,Not Hispanic or Latino,0,0,
UCMC,sepsis_ase_icu,2018,18-39,Female,Black,Not Hispanic or Latino,44,12,0.2727272727272727
UCMC,sepsis_ase_icu,2018,18-39,Female,Black,Unknown,4,0,0.0
UCMC,sepsis_ase_icu,2018,18-39,Female,Other/Unknown,Hispanic or Latino,1,1,1.0
UCMC,sepsis_ase_icu,2018,18-39,Female,Other/Unknown,Unknown,5,1,0.2
UCMC,sepsis_ase_icu,2018,18-39,Female,White,Hispanic or Latino,4,1,0.25
UCMC,sepsis_ase_icu,2018,18-39,Female,White,Not Hispanic or Latino,19,3,0.15789473684210525
UCMC,sepsis_ase_icu,2018,18-39,Male,Asian,Not Hispanic or Latino,3,4,1.3333333333333333
UCMC,sepsis_ase_icu,2018,18-39,Male,Black,Not Hispanic or Latino,61,9,0.14754098360655737
UCMC,sepsis_ase_icu,2018,18-39,Male,Black,Unknown,1,0,0.0
UCMC,sepsis_ase_icu,2018,18-39,Male,Other/Unknown,Hispanic or Latino,6,3,0.5
UCMC,sepsis_ase_icu,2018,18-39,Male,Other/Unknown,Not Hispanic or Latino,4,0,0.0
UCMC,sepsis_ase_icu,2018,18-39,Male,Other/Unknown,Unknown,5,0,0.0
UCMC,sepsis_ase_icu,2018,18-39,Male,White,Hispanic or Latino,3,0,0.0
UCMC,sepsis_ase_icu,2018,18-39,Male,White,Not Hispanic or Latino,26,6,0.23076923076923078
UCMC,sepsis_ase_icu,2018,18-39,Male,White,Unknown,0,4,
UCMC,sepsis_ase_icu,2018,40-64,Female,Asian,Hispanic or Latino,0,0,
UCMC,sepsis_ase_icu,2018,40-64,Female,Asian,Not Hispanic or Latino,0,0,
UCMC,sepsis_ase_icu,2018,40-64,Female,Black,Hispanic or Latino,1,2,2.0
UCMC,sepsis_ase_icu,2018,40-64,Female,Black,Not Hispanic or Latino,179,46,0.2569832402234637
UCMC,sepsis_ase_icu,2018,40-64,Female,Black,Unknown,0,3,
UCMC,sepsis_ase_icu,2018,40-64,Female,NHPI,Hispanic or Latino,1,2,2.0
UCMC,sepsis_ase_icu,2018,40-64,Female,Other/Unknown,Hispanic or Latino,3,0,0.0
UCMC,sepsis_ase_icu,2018,40-64,Female,Other/Unknown,Not Hispanic or Latino,3,1,0.3333333333333333
UCMC,sepsis_ase_icu,2018,40-64,Female,Other/Unknown,Unknown,8,5,0.625
UCMC,sepsis_ase_icu,2018,40-64,Female,White,Hispanic or Latino,0,2,
UCMC,sepsis_ase_icu,2018,40-64,Female,White,Not Hispanic or Latino,43,8,0.18604651162790697
UCMC,sepsis_ase_icu,2018,40-64,Male,Asian,Not Hispanic or Latino,5,5,1.0
UCMC,sepsis_ase_icu,2018,40-64,Male,Black,Not Hispanic or Latino,171,51,0.2982456140350877
UCMC,sepsis_ase_icu,2018,40-64,Male,Black,Unknown,5,2,0.4
UCMC,sepsis_ase_icu,2018,40-64,Male,NHPI,Not Hispanic or Latino,1,0,0.0
UCMC,sepsis_ase_icu,2018,40-64,Male,Other/Unknown,Hispanic or Latino,3,0,0.0
UCMC,sepsis_ase_icu,2018,40-64,Male,Other/Unknown,Not Hispanic or Latino,10,2,0.2
UCMC,sepsis_ase_icu,2018,40-64,Male,Other/Unknown,Unknown,16,13,0.8125
UCMC,sepsis_ase_icu,2018,40-64,Male,White,Hispanic or Latino,11,3,0.2727272727272727
UCMC,sepsis_ase_icu,2018,40-64,Male,White,Not Hispanic or Latino,104,36,0.34615384615384615
UCMC,sepsis_ase_icu,2018,40-64,Male,White,Unknown,3,3,1.0
UCMC,sepsis_ase_icu,2018,65-74,Female,Asian,Not Hispanic or Latino,0,2,
UCMC,sepsis_ase_icu,2018,65-74,Female,Black,Not Hispanic or Latino,92,29,0.31521739130434784
UCMC,sepsis_ase_icu,2018,65-74,Female,Black,Unknown,0,3,
UCMC,sepsis_ase_icu,2018,65-74,Female,Other/Unknown,Hispanic or Latino,2,0,0.0
UCMC,sepsis_ase_icu,2018,65-74,Female,Other/Unknown,Not Hispanic or Latino,7,0,0.0
UCMC,sepsis_ase_icu,2018,65-74,Female,Other/Unknown,Unknown,2,2,1.0
UCMC,sepsis_ase_icu,2018,65-74,Female,White,Hispanic or Latino,3,0,0.0
UCMC,sepsis_ase_icu,2018,65-74,Female,White,Not Hispanic or Latino,46,9,0.1956521739130435
UCMC,sepsis_ase_icu,2018,65-74,Female,White,Unknown,0,5,
UCMC,sepsis_ase_icu,2018,65-74,Male,AIAN,Not Hispanic or Latino,0,3,
UCMC,sepsis_ase_icu,2018,65-74,Male,Asian,Not Hispanic or Latino,3,0,0.0
UCMC,sepsis_ase_icu,2018,65-74,Male,Black,Not Hispanic or Latino,89,24,0.2696629213483146
UCMC,sepsis_ase_icu,2018,65-74,Male,Black,Unknown,4,1,0.25
UCMC,sepsis_ase_icu,2018,65-74,Male,Other/Unknown,Hispanic or Latino,4,2,0.5
UCMC,sepsis_ase_icu,2018,65-74,Male,Other/Unknown,Not Hispanic or Latino,7,2,0.2857142857142857
UCMC,sepsis_ase_icu,2018,65-74,Male,Other/Unknown,Unknown,10,4,0.4
UCMC,sepsis_ase_icu,2018,65-74,Male,White,Not Hispanic or Latino,86,29,0.3372093023255814
UCMC,sepsis_ase_icu,2018,65-74,Male,White,Unknown,0,0,
UCMC,sepsis_ase_icu,2018,75+,Female,Asian,Not Hispanic or Latino,2,1,0.5
UCMC,sepsis_ase_icu,2018,75+,Female,Black,Hispanic or Latino,3,0,0.0
UCMC,sepsis_ase_icu,2018,75+,Female,Black,Not Hispanic or Latino,89,28,0.3146067415730337
UCMC,sepsis_ase_icu,2018,75+,Female,Black,Unknown,4,3,0.75
UCMC,sepsis_ase_icu,2018,75+,Female,Other/Unknown,Hispanic or Latino,1,0,0.0
UCMC,sepsis_ase_icu,2018,75+,Female,Other/Unknown,Not Hispanic or Latino,3,0,0.0
UCMC,sepsis_ase_icu,2018,75+,Female,Other/Unknown,Unknown,8,7,0.875
UCMC,sepsis_ase_icu,2018,75+,Female,White,Hispanic or Latino,1,0,0.0
UCMC,sepsis_ase_icu,2018,75+,Female,White,Not Hispanic or Latino,31,12,0.3870967741935484
UCMC,sepsis_ase_icu,2018,75+,Male,Asian,Hispanic or Latino,0,0,
UCMC,sepsis_ase_icu,2018,75+,Male,Asian,Not Hispanic or Latino,1,0,0.0
UCMC,sepsis_ase_icu,2018,75+,Male,Black,Hispanic or Latino,0,1,
UCMC,sepsis_ase_icu,2018,75+,Male,Black,Not Hispanic or Latino,58,22,0.3793103448275862
UCMC,sepsis_ase_icu,2018,75+,Male,Black,Unknown,4,3,0.75
UCMC,sepsis_ase_icu,2018,75+,Male,Other/Unknown,Hispanic or Latino,0,3,
UCMC,sepsis_ase_icu,2018,75+,Male,Other/Unknown,Unknown,5,0,0.0
UCMC,sepsis_ase_icu,2018,75+,Male,White,Hispanic or Latino,4,0,0.0
UCMC,sepsis_ase_icu,2018,75+,Male,White,Not Hispanic or Latino,44,11,0.25
UCMC,sepsis_ase_icu,2019,18-39,Female,Asian,Not Hispanic or Latino,0,4,
UCMC,sepsis_ase_icu,2019,18-39,Female,Black,Not Hispanic or Latino,55,17,0.3090909090909091
UCMC,sepsis_ase_icu,2019,18-39,Female,Black,Unknown,1,1,1.0
UCMC,sepsis_ase_icu,2019,18-39,Female,Other/Unknown,Hispanic or Latino,0,3,
UCMC,sepsis_ase_icu,2019,18-39,Female,Other/Unknown,Not Hispanic or Latino,4,0,0.0
UCMC,sepsis_ase_icu,2019,18-39,Female,Other/Unknown,Unknown,3,3,1.0
UCMC,sepsis_ase_icu,2019,18-39,Female,White,Hispanic or Latino,4,2,0.5
UCMC,sepsis_ase_icu,2019,18-39,Female,White,Not Hispanic or Latino,23,0,0.0
UCMC,sepsis_ase_icu,2019,18-39,Male,Asian,Not Hispanic or Latino,0,0,
UCMC,sepsis_ase_icu,2019,18-39,Male,Black,Not Hispanic or Latino,74,10,0.13513513513513514
UCMC,sepsis_ase_icu,2019,18-39,Male,Black,Unknown,0,0,
UCMC,sepsis_ase_icu,2019,18-39,Male,NHPI,Hispanic or Latino,10,3,0.3
UCMC,sepsis_ase_icu,2019,18-39,Male,Other/Unknown,Hispanic or Latino,4,0,0.0
UCMC,sepsis_ase_icu,2019,18-39,Male,Other/Unknown,Not Hispanic or Latino,2,0,0.0
UCMC,sepsis_ase_icu,2019,18-39,Male,Other/Unknown,Unknown,0,3,
UCMC,sepsis_ase_icu,2019,18-39,Male,White,Hispanic or Latino,1,0,0.0
