site_name,population_id,admit_year,age_band,sex_group,race_group,ethnicity_group,hospitalizations,deaths,mortality_pct
UCMC,cardiac_arrest_poa_icu,2021,18-39,Male,Other/Unknown,Unknown,0,0,
UCMC,cardiac_arrest_poa_icu,2021,18-39,Male,White,Not Hispanic or Latino,1,2,2.0
UCMC,cardiac_arrest_poa_icu,2021,40-64,Female,Black,Not Hispanic or Latino,35,24,0.6857142857142857
UCMC,cardiac_arrest_poa_icu,2021,40-64,Female,Other/Unknown,Hispanic or Latino,2,1,0.5
UCMC,cardiac_arrest_poa_icu,2021,40-64,Female,Other/Unknown,Not Hispanic or Latino,5,2,0.4
UCMC,cardiac_arrest_poa_icu,2021,40-64,Female,Other/Unknown,Unknown,4,4,1.0
UCMC,cardiac_arrest_poa_icu,2021,40-64,Female,White,Hispanic or Latino,1,1,1.0
UCMC,cardiac_arrest_poa_icu,2021,40-64,Female,White,Not Hispanic or Latino,8,3,0.375
UCMC,cardiac_arrest_poa_icu,2021,40-64,Male,Asian,Not Hispanic or Latino,0,2,
UCMC,cardiac_arrest_poa_icu,2021,40-64,Male,Black,Not Hispanic or Latino,65,39,0.6
UCMC,cardiac_arrest_poa_icu,2021,40-64,Male,Other/Unknown,Hispanic or Latino,4,1,0.25
UCMC,cardiac_arrest_poa_icu,2021,40-64,Male,Other/Unknown,Not Hispanic or Latino,7,7,1.0
UCMC,cardiac_arrest_poa_icu,2021,40-64,Male,Other/Unknown,Unknown,1,4,4.0
UCMC,cardiac_arrest_poa_icu,2021,40-64,Male,White,Not Hispanic or Latino,11,2,0.18181818181818182
UCMC,cardiac_arrest_poa_icu,2021,65-74,Female,Black,Not Hispanic or Latino,21,15,0.7142857142857143
UCMC,cardiac_arrest_poa_icu,2021,65-74,Female,Other/Unknown,Unknown,1,0,0.0
UCMC,cardiac_arrest_poa_icu,2021,65-74,Male,Black,Not Hispanic or Latino,25,15,0.6
UCMC,cardiac_arrest_poa_icu,2021,65-74,Male,Black,Unknown,0,1,
UCMC,cardiac_arrest_poa_icu,2021,65-74,Male,Other/Unknown,Unknown,0,4,
UCMC,cardiac_arrest_poa_icu,2021,65-74,Male,White,Hispanic or Latino,0,0,
UCMC,cardiac_arrest_poa_icu,2021,65-74,Male,White,Not Hispanic or Latino,2,0,0.0
UCMC,cardiac_arrest_poa_icu,2021,75+,Female,Black,Not Hispanic or Latino,19,14,0.7368421052631579
UCMC,cardiac_arrest_poa_icu,2021,75+,Female,Other/Unknown,Not Hispanic or Latino,2,0,0.0
UCMC,cardiac_arrest_poa_icu,2021,75+,Female,White,Not Hispanic or Latino,0,0,
UCMC,cardiac_arrest_poa_icu,2021,75+,Male,Asian,Not Hispanic or Latino,0,3,
UCMC,cardiac_arrest_poa_icu,2021,75+,Male,Black,Not Hispanic or Latino,8,9,1.125
UCMC,cardiac_arrest_poa_icu,2021,75+,Male,White,Not Hispanic or Latino,3,0,0.0
UCMC,cardiac_arrest_poa_icu,2022,18-39,Female,Black,Not Hispanic or Latino,12,6,0.5
UCMC,cardiac_arrest_poa_icu,2022,18-39,Female,Other/Unknown,Not Hispanic or Latino,0,2,
UCMC,cardiac_arrest_poa_icu,2022,18-39,Female,Other/Unknown,Unknown,4,0,0.0
UCMC,cardiac_arrest_poa_icu,2022,18-39,Female,White,Not Hispanic or Latino,0,3,
UCMC,cardiac_arrest_poa_icu,2022,18-39,Male,Black,Not Hispanic or Latino,12,8,0.6666666666666666
UCMC,cardiac_arrest_poa_icu,2022,18-39,Male,Other/Unknown,Hispanic or Latino,0,0,
UCMC,cardiac_arrest_poa_icu,2022,18-39,Male,Other/Unknown,Unknown,1,5,5.0
UCMC,cardiac_arrest_poa_icu,2022,40-64,Female,Asian,Not Hispanic or Latino,0,0,
UCMC,cardiac_arrest_poa_icu,2022,40-64,Female,Black,Not Hispanic or Latino,33,25,0.7575757575757576
UCMC,cardiac_arrest_poa_icu,2022,40-64,Female,Other/Unknown,Hispanic or Latino,3,4,1.3333333333333333
UCMC,cardiac_arrest_poa_icu,2022,40-64,Female,Other/Unknown,Unknown,1,5,5.0
UCMC,cardiac_arrest_poa_icu,2022,40-64,Female,White,Not Hispanic or Latino,5,1,0.2
UCMC,cardiac_arrest_poa_icu,2022,40-64,Male,Black,Not Hispanic or Latino,78,50,0.6410256410256411
UCMC,cardiac_arrest_poa_icu,2022,40-64,Male,Other/Unknown,Hispanic or Latino,5,4,0.8
UCMC,cardiac_arrest_poa_icu,2022,40-64,Male,Other/Unknown,Not Hispanic or Latino,2,2,1.0
UCMC,cardiac_arrest_poa_icu,2022,40-64,Male,Other/Unknown,Unknown,7,7,1.0
UCMC,cardiac_arrest_poa_icu,2022,40-64,Male,White,Hispanic or Latino,4,0,0.0
UCMC,cardiac_arrest_poa_icu,2022,40-64,Male,White,Not Hispanic or Latino,9,5,0.5555555555555556
UCMC,cardiac_arrest_poa_icu,2022,65-74,Female,Black,Not Hispanic or Latino,18,10,0.5555555555555556
UCMC,cardiac_arrest_poa_icu,2022,65-74,Female,Other/Unknown,Hispanic or Latino,1,3,3.0
UCMC,cardiac_arrest_poa_icu,2022,65-74,Female,Other/Unknown,Unknown,2,0,0.0
UCMC,cardiac_arrest_poa_icu,2022,65-74,Female,White,Hispanic or Latino,0,3,
UCMC,cardiac_arrest_poa_icu,2022,65-74,Female,White,Not Hispanic or Latino,1,2,2.0
UCMC,cardiac_arrest_poa_icu,2022,65-74,Female,White,Unknown,0,0,
UCMC,cardiac_arrest_poa_icu,2022,65-74,Male,Black,Not Hispanic or Latino,14,8,0.5714285714285714
UCMC,cardiac_arrest_poa_icu,2022,65-74,Male,Other/Unknown,Not Hispanic or Latino,2,6,3.0
UCMC,cardiac_arrest_poa_icu,2022,65-74,Male,Other/Unknown,Unknown,0,0,
UCMC,cardiac_arrest_poa_icu,2022,65-74,Male,White,Not Hispanic or Latino,7,0,0.0
UCMC,cardiac_arrest_poa_icu,2022,75+,Female,Black,Not Hispanic or Latino,23,18,0.782608695652174
UCMC,cardiac_arrest_poa_icu,2022,75+,Female,Other/Unknown,Unknown,3,4,1.3333333333333333
UCMC,cardiac_arrest_poa_icu,2022,75+,Female,White,Hispanic or Latino,0,3,
UCMC,cardiac_arrest_poa_icu,2022,75+,Female,White,Not Hispanic or Latino,0,0,
UCMC,cardiac_arrest_poa_icu,2022,75+,Male,Black,Not Hispanic or Latino,19,15,0.7894736842105263
UCMC,cardiac_arrest_poa_icu,2022,75+,Male,Other/Unknown,Unknown,1,0,0.0
UCMC,cardiac_arrest_poa_icu,2022,75+,Male,White,Not Hispanic or Latino,4,2,0.5
UCMC,cardiac_arrest_poa_icu,2023,18-39,Female,Black,Not Hispanic or Latino,9,7,0.7777777777777778
UCMC,cardiac_arrest_poa_icu,2023,18-39,Female,Other/Unknown,Not Hispanic or Latino,4,4,1.0
UCMC,cardiac_arrest_poa_icu,2023,18-39,Female,White,Not Hispanic or Latino,0,0,
UCMC,cardiac_arrest_poa_icu,2023,18-39,Male,Black,Not Hispanic or Latino,20,14,0.7
UCMC,cardiac_arrest_poa_icu,2023,18-39,Male,Other/Unknown,Not Hispanic or Latino,3,0,0.0
UCMC,cardiac_arrest_poa_icu,2023,18-39,Male,Other/Unknown,Unknown,0,0,
UCMC,cardiac_arrest_poa_icu,2023,18-39,Male,White,Hispanic or Latino,3,2,0.6666666666666666
UCMC,cardiac_arrest_poa_icu,2023,18-39,Male,White,Not Hispanic or Latino,6,2,0.3333333333333333
UCMC,cardiac_arrest_poa_icu,2023,40-64,Female,Black,Not Hispanic or Latino,37,18,0.4864864864864865
UCMC,cardiac_arrest_poa_icu,2023,40-64,Female,Black,Unknown,4,0,0.0
UCMC,cardiac_arrest_poa_icu,2023,40-64,Female,Other/Unknown,Hispanic or Latino,0,3,
UCMC,cardiac_arrest_poa_icu,2023,40-64,Female,Other/Unknown,Unknown,2,3,1.5
UCMC,cardiac_arrest_poa_icu,2023,40-64,Female,White,Hispanic or Latino,1,0,0.0
UCMC,cardiac_arrest_poa_icu,2023,40-64,Female,White,Not Hispanic or Latino,4,1,0.25
UCMC,cardiac_arrest_poa_icu,2023,40-64,Male,Asian,Not Hispanic or Latino,0,0,
UCMC,cardiac_arrest_poa_icu,2023,40-64,Male,Black,Not Hispanic or Latino,54,32,0.5925925925925926
UCMC,cardiac_arrest_poa_icu,2023,40-64,Male,Other/Unknown,Hispanic or Latino,5,1,0.2
UCMC,cardiac_arrest_poa_icu,2023,40-64,Male,Other/Unknown,Not Hispanic or Latino,5,1,0.2
UCMC,cardiac_arrest_poa_icu,2023,40-64,Male,Other/Unknown,Unknown,6,2,0.3333333333333333
UCMC,cardiac_arrest_poa_icu,2023,40-64,Male,White,Not Hispanic or Latino,9,6,0.6666666666666666
UCMC,cardiac_arrest_poa_icu,2023,65-74,Female,Black,Not Hispanic or Latino,18,15,0.8333333333333334
UCMC,cardiac_arrest_poa_icu,2023,65-74,Female,Other/Unknown,Hispanic or Latino,0,0,
UCMC,cardiac_arrest_poa_icu,2023,65-74,Female,Other/Unknown,Unknown,0,4,
UCMC,cardiac_arrest_poa_icu,2023,65-74,Female,White,Not Hispanic or Latino,0,3,
UCMC,cardiac_arrest_poa_icu,2023,65-74,Female,White,Unknown,0,2,
UCMC,cardiac_arrest_poa_icu,2023,65-74,Male,Asian,Not Hispanic or Latino,3,0,0.0
UCMC,cardiac_arrest_poa_icu,2023,65-74,Male,Black,Not Hispanic or Latino,19,13,0.6842105263157895
UCMC,cardiac_arrest_poa_icu,2023,65-74,Male,NHPI,Hispanic or Latino,0,0,
UCMC,cardiac_arrest_poa_icu,2023,65-74,Male,Other/Unknown,Hispanic or Latino,0,3,
UCMC,cardiac_arrest_poa_icu,2023,65-74,Male,Other/Unknown,Not Hispanic or Latino,2,3,1.5
UCMC,cardiac_arrest_poa_icu,2023,65-74,Male,Other/Unknown,Unknown,3,7,2.3333333333333335
UCMC,cardiac_arrest_poa_icu,2023,65-74,Male,White,Not Hispanic or Latino,8,1,0.125
UCMC,cardiac_arrest_poa_icu,2023,75+,Female,Black,Not Hispanic or Latino,16,11,0.6875
UCMC,cardiac_arrest_poa_icu,2023,75+,Female,Other/Unknown,Unknown,2,2,1.0
UCMC,cardiac_arrest_poa_icu,2023,75+,Male,Black,Not Hispanic or Latino,7,8,1.1428571428571428
UCMC,cardiac_arrest_poa_icu,2023,75+,Male,Other/Unknown,Hispanic or Latino,0,0,
UCMC,cardiac_arrest_poa_icu,2023,75+,Male,Other/Unknown,Unknown,5,0,0.0
UCMC,cardiac_arrest_poa_icu,2023,75+,Male,White,Not Hispanic or Latino,0,3,
UCMC,cardiac_arrest_poa_icu,2024,18-39,Female,Black,Not Hispanic or Latino,7,6,0.8571428571428571
UCMC,cardiac_arrest_poa_icu,2024,18-39,Female,Other/Unknown,Hispanic or Latino,1,0,0.0
UCMC,cardiac_arrest_poa_icu,2024,18-39,Female,Other/Unknown,Unknown,1,0,0.0
UCMC,cardiac_arrest_poa_icu,2024,18-39,Female,White,Hispanic or Latino,0,1,
UCMC,cardiac_arrest_poa_icu,2024,18-39,Male,Black,Not Hispanic or Latino,10,8,0.8
UCMC,cardiac_arrest_poa_icu,2024,18-39,Male,Other/Unknown,Hispanic or Latino,2,0,0.0
UCMC,cardiac_arrest_poa_icu,2024,18-39,Male,Other/Unknown,Unknown,4,4,1.0
UCMC,cardiac_arrest_poa_icu,2024,18-39,Male,White,Not Hispanic or Latino,5,2,0.4
UCMC,cardiac_arrest_poa_icu,2024,40-64,Female,Black,Not Hispanic or Latino,30,7,0.23333333333333334
UCMC,cardiac_arrest_poa_icu,2024,40-64,Female,Black,Unknown,3,4,1.3333333333333333
UCMC,cardiac_arrest_poa_icu,2024,40-64,Female,Other/Unknown,Hispanic or Latino,4,0,0.0
UCMC,cardiac_arrest_poa_icu,2024,40-64,Female,Other/Unknown,Not Hispanic or Latino,0,4,
UCMC,cardiac_arrest_poa_icu,2024,40-64,Female,Other/Unknown,Unknown,3,1,0.3333333333333333
UCMC,cardiac_arrest_poa_icu,2024,40-64,Female,White,Not Hispanic or Latino,9,5,0.5555555555555556
UCMC,cardiac_arrest_poa_icu,2024,40-64,Male,AIAN,Not Hispanic or Latino,0,0,
UCMC,cardiac_arrest_poa_icu,2024,40-64,Male,Asian,Not Hispanic or Latino,2,0,0.0
UCMC,cardiac_arrest_poa_icu,2024,40-64,Male,Black,Hispanic or Latino,0,1,
UCMC,cardiac_arrest_poa_icu,2024,40-64,Male,Black,Not Hispanic or Latino,42,26,0.6190476190476191
UCMC,cardiac_arrest_poa_icu,2024,40-64,Male,Other/Unknown,Hispanic or Latino,1,6,6.0
UCMC,cardiac_arrest_poa_icu,2024,40-64,Male,Other/Unknown,Not Hispanic or Latino,2,0,0.0
UCMC,cardiac_arrest_poa_icu,2024,40-64,Male,Other/Unknown,Unknown,9,10,1.1111111111111112
UCMC,cardiac_arrest_poa_icu,2024,40-64,Male,White,Hispanic or Latino,2,0,0.0
UCMC,cardiac_arrest_poa_icu,2024,40-64,Male,White,Not Hispanic or Latino,5,7,1.4
UCMC,cardiac_arrest_poa_icu,2024,65-74,Female,Black,Not Hispanic or Latino,29,11,0.3793103448275862
UCMC,cardiac_arrest_poa_icu,2024,65-74,Female,Black,Unknown,0,3,
UCMC,cardiac_arrest_poa_icu,2024,65-74,Female,White,Not Hispanic or Latino,5,4,0.8
UCMC,cardiac_arrest_poa_icu,2024,65-74,Male,Black,Not Hispanic or Latino,28,15,0.5357142857142857
UCMC,cardiac_arrest_poa_icu,2024,65-74,Male,Black,Unknown,2,1,0.5
UCMC,cardiac_arrest_poa_icu,2024,65-74,Male,Other/Unknown,Not Hispanic or Latino,2,0,0.0
UCMC,cardiac_arrest_poa_icu,2024,65-74,Male,Other/Unknown,Unknown,0,0,
UCMC,cardiac_arrest_poa_icu,2024,65-74,Male,White,Not Hispanic or Latino,3,0,0.0
UCMC,cardiac_arrest_poa_icu,2024,75+,Female,Asian,Not Hispanic or Latino,2,0,0.0
UCMC,cardiac_arrest_poa_icu,2024,75+,Female,Black,Not Hispanic or Latino,12,8,0.6666666666666666
UCMC,cardiac_arrest_poa_icu,2024,75+,Female,Other/Unknown,Unknown,3,2,0.6666666666666666
UCMC,cardiac_arrest_poa_icu,2024,75+,Female,White,Not Hispanic or Latino,2,2,1.0
UCMC,cardiac_arrest_poa_icu,2024,75+,Male,Black,Not Hispanic or Latino,16,9,0.5625
UCMC,cardiac_arrest_poa_icu,2024,75+,Male,Other/Unknown,Unknown,7,0,0.0
UCMC,cardiac_arrest_poa_icu,2024,75+,Male,White,Not Hispanic or Latino,8,1,0.125
