site_name,population_id,admit_year,age_band,sex_group,race_group,ethnicity_group,hospitalizations,deaths,mortality_pct
UCMC,all_icu_adult,2023,40-64,Male,AIAN,Not Hispanic or Latino,2,0,0.0
UCMC,all_icu_adult,2023,40-64,Male,Asian,Hispanic or Latino,1,0,0.0
UCMC,all_icu_adult,2023,40-64,Male,Asian,Not Hispanic or Latino,24,4,0.16666666666666666
UCMC,all_icu_adult,2023,40-64,Male,Asian,Unknown,4,0,0.0
UCMC,all_icu_adult,2023,40-64,Male,Black,Hispanic or Latino,4,1,0.25
UCMC,all_icu_adult,2023,40-64,Male,Black,Not Hispanic or Latino,737,94,0.12754409769335143
UCMC,all_icu_adult,2023,40-64,Male,Black,Unknown,6,0,0.0
UCMC,all_icu_adult,2023,40-64,Male,NHPI,Hispanic or Latino,6,2,0.3333333333333333
UCMC,all_icu_adult,2023,40-64,Male,NHPI,Not Hispanic or Latino,4,2,0.5
UCMC,all_icu_adult,2023,40-64,Male,Other/Unknown,Hispanic or Latino,54,8,0.14814814814814814
UCMC,all_icu_adult,2023,40-64,Male,Other/Unknown,Not Hispanic or Latino,57,8,0.14035087719298245
UCMC,all_icu_adult,2023,40-64,Male,Other/Unknown,Unknown,111,23,0.2072072072072072
UCMC,all_icu_adult,2023,40-64,Male,White,Hispanic or Latino,40,4,0.1
UCMC,all_icu_adult,2023,40-64,Male,White,Not Hispanic or Latino,294,29,0.09863945578231292
UCMC,all_icu_adult,2023,40-64,Male,White,Unknown,14,0,0.0
UCMC,all_icu_adult,2023,65-74,Female,AIAN,Hispanic or Latino,4,0,0.0
UCMC,all_icu_adult,2023,65-74,Female,Asian,Not Hispanic or Latino,10,0,0.0
UCMC,all_icu_adult,2023,65-74,Female,Asian,Unknown,0,3,
UCMC,all_icu_adult,2023,65-74,Female,Black,Hispanic or Latino,0,0,
UCMC,all_icu_adult,2023,65-74,Female,Black,Not Hispanic or Latino,343,65,0.18950437317784258
UCMC,all_icu_adult,2023,65-74,Female,Black,Unknown,8,1,0.125
UCMC,all_icu_adult,2023,65-74,Female,NHPI,Hispanic or Latino,0,1,
UCMC,all_icu_adult,2023,65-74,Female,Other/Unknown,Hispanic or Latino,18,9,0.5
UCMC,all_icu_adult,2023,65-74,Female,Other/Unknown,Not Hispanic or Latino,9,2,0.2222222222222222
UCMC,all_icu_adult,2023,65-74,Female,Other/Unknown,Unknown,55,10,0.18181818181818182
UCMC,all_icu_adult,2023,65-74,Female,White,Hispanic or Latino,6,2,0.3333333333333333
UCMC,all_icu_adult,2023,65-74,Female,White,Not Hispanic or Latino,169,24,0.14201183431952663
UCMC,all_icu_adult,2023,65-74,Female,White,Unknown,13,6,0.46153846153846156
UCMC,all_icu_adult,2023,65-74,Male,Asian,Not Hispanic or Latino,13,0,0.0
UCMC,all_icu_adult,2023,65-74,Male,Asian,Unknown,0,2,
UCMC,all_icu_adult,2023,65-74,Male,Black,Not Hispanic or Latino,344,55,0.15988372093023256
UCMC,all_icu_adult,2023,65-74,Male,Black,Unknown,3,0,0.0
UCMC,all_icu_adult,2023,65-74,Male,NHPI,Hispanic or Latino,0,0,
UCMC,all_icu_adult,2023,65-74,Male,NHPI,Not Hispanic or Latino,2,0,0.0
UCMC,all_icu_adult,2023,65-74,Male,Other/Unknown,Hispanic or Latino,16,5,0.3125
UCMC,all_icu_adult,2023,65-74,Male,Other/Unknown,Not Hispanic or Latino,21,2,0.09523809523809523
UCMC,all_icu_adult,2023,65-74,Male,Other/Unknown,Unknown,84,18,0.21428571428571427
UCMC,all_icu_adult,2023,65-74,Male,White,Hispanic or Latino,21,1,0.047619047619047616
UCMC,all_icu_adult,2023,65-74,Male,White,Not Hispanic or Latino,294,43,0.14625850340136054
UCMC,all_icu_adult,2023,65-74,Male,White,Unknown,4,2,0.5
UCMC,all_icu_adult,2023,75+,Female,AIAN,Hispanic or Latino,0,0,
UCMC,all_icu_adult,2023,75+,Female,AIAN,Unknown,2,0,0.0
UCMC,all_icu_adult,2023,75+,Female,Asian,Not Hispanic or Latino,5,2,0.4
UCMC,all_icu_adult,2023,75+,Female,Asian,Unknown,4,0,0.0
UCMC,all_icu_adult,2023,75+,Female,Black,Not Hispanic or Latino,349,93,0.2664756446991404
UCMC,all_icu_adult,2023,75+,Female,Black,Unknown,1,1,1.0
UCMC,all_icu_adult,2023,75+,Female,NHPI,Hispanic or Latino,0,3,
UCMC,all_icu_adult,2023,75+,Female,Other/Unknown,Hispanic or Latino,12,1,0.08333333333333333
UCMC,all_icu_adult,2023,75+,Female,Other/Unknown,Not Hispanic or Latino,14,6,0.42857142857142855
UCMC,all_icu_adult,2023,75+,Female,Other/Unknown,Unknown,40,10,0.25
UCMC,all_icu_adult,2023,75+,Female,White,Hispanic or Latino,6,3,0.5
