site_name,population_id,admit_year,age_band,sex_group,race_group,ethnicity_group,hospitalizations,deaths,mortality_pct
UCMC,sepsis_ase_icu,2024,18-39,Female,White,Not Hispanic or Latino,20,0,0.0
UCMC,sepsis_ase_icu,2024,18-39,Female,White,Unknown,0,0,
UCMC,sepsis_ase_icu,2024,18-39,Male,Asian,Not Hispanic or Latino,2,0,0.0
UCMC,sepsis_ase_icu,2024,18-39,Male,Asian,Unknown,4,0,0.0
UCMC,sepsis_ase_icu,2024,18-39,Male,Black,Not Hispanic or Latino,97,23,0.23711340206185566
UCMC,sepsis_ase_icu,2024,18-39,Male,Black,Unknown,0,0,
UCMC,sepsis_ase_icu,2024,18-39,Male,Other/Unknown,Hispanic or Latino,7,2,0.2857142857142857
UCMC,sepsis_ase_icu,2024,18-39,Male,Other/Unknown,Not Hispanic or Latino,5,2,0.4
UCMC,sepsis_ase_icu,2024,18-39,Male,Other/Unknown,Unknown,11,8,0.7272727272727273
UCMC,sepsis_ase_icu,2024,18-39,Male,White,Hispanic or Latino,7,6,0.8571428571428571
UCMC,sepsis_ase_icu,2024,18-39,Male,White,Not Hispanic or Latino,27,10,0.37037037037037035
UCMC,sepsis_ase_icu,2024,40-64,Female,AIAN,Not Hispanic or Latino,0,0,
UCMC,sepsis_ase_icu,2024,40-64,Female,Asian,Not Hispanic or Latino,5,0,0.0
UCMC,sepsis_ase_icu,2024,40-64,Female,Black,Not Hispanic or Latino,166,55,0.3313253012048193
UCMC,sepsis_ase_icu,2024,40-64,Female,Black,Unknown,0,0,
UCMC,sepsis_ase_icu,2024,40-64,Female,Other/Unknown,Hispanic or Latino,10,1,0.1
UCMC,sepsis_ase_icu,2024,40-64,Female,Other/Unknown,Not Hispanic or Latino,2,3,1.5
UCMC,sepsis_ase_icu,2024,40-64,Female,Other/Unknown,Unknown,34,15,0.4411764705882353
UCMC,sepsis_ase_icu,2024,40-64,Female,White,Hispanic or Latino,11,2,0.18181818181818182
UCMC,sepsis_ase_icu,2024,40-64,Female,White,Not Hispanic or Latino,60,23,0.38333333333333336
UCMC,sepsis_ase_icu,2024,40-64,Female,White,Unknown,4,2,0.5
UCMC,sepsis_ase_icu,2024,40-64,Male,AIAN,Not Hispanic or Latino,1,0,0.0
UCMC,sepsis_ase_icu,2024,40-64,Male,Asian,Not Hispanic or Latino,9,2,0.2222222222222222
UCMC,sepsis_ase_icu,2024,40-64,Male,Asian,Unknown,1,1,1.0
UCMC,sepsis_ase_icu,2024,40-64,Male,Black,Hispanic or Latino,6,4,0.6666666666666666
UCMC,sepsis_ase_icu,2024,40-64,Male,Black,Not Hispanic or Latino,228,74,0.32456140350877194
UCMC,sepsis_ase_icu,2024,40-64,Male,Black,Unknown,2,0,0.0
UCMC,sepsis_ase_icu,2024,40-64,Male,Other/Unknown,Hispanic or Latino,20,5,0.25
UCMC,sepsis_ase_icu,2024,40-64,Male,Other/Unknown,Not Hispanic or Latino,18,6,0.3333333333333333
UCMC,sepsis_ase_icu,2024,40-64,Male,Other/Unknown,Unknown,34,22,0.6470588235294118
UCMC,sepsis_ase_icu,2024,40-64,Male,White,Hispanic or Latino,21,5,0.23809523809523808
UCMC,sepsis_ase_icu,2024,40-64,Male,White,Not Hispanic or Latino,83,25,0.30120481927710846
UCMC,sepsis_ase_icu,2024,40-64,Male,White,Unknown,0,2,
UCMC,sepsis_ase_icu,2024,65-74,Female,Asian,Not Hispanic or Latino,8,2,0.25
UCMC,sepsis_ase_icu,2024,65-74,Female,Black,Not Hispanic or Latino,132,45,0.3409090909090909
UCMC,sepsis_ase_icu,2024,65-74,Female,Black,Unknown,1,2,2.0
UCMC,sepsis_ase_icu,2024,65-74,Female,NHPI,Not Hispanic or Latino,2,3,1.5
UCMC,sepsis_ase_icu,2024,65-74,Female,Other/Unknown,Hispanic or Latino,9,0,0.0
UCMC,sepsis_ase_icu,2024,65-74,Female,Other/Unknown,Not Hispanic or Latino,4,3,0.75
UCMC,sepsis_ase_icu,2024,65-74,Female,Other/Unknown,Unknown,8,10,1.25
UCMC,sepsis_ase_icu,2024,65-74,Female,White,Hispanic or Latino,4,2,0.5
UCMC,sepsis_ase_icu,2024,65-74,Female,White,Not Hispanic or Latino,41,14,0.34146341463414637
UCMC,sepsis_ase_icu,2024,65-74,Female,White,Unknown,4,2,0.5
UCMC,sepsis_ase_icu,2024,65-74,Male,AIAN,Not Hispanic or Latino,2,2,1.0
UCMC,sepsis_ase_icu,2024,65-74,Male,Asian,Not Hispanic or Latino,6,4,0.6666666666666666
UCMC,sepsis_ase_icu,2024,65-74,Male,Black,Not Hispanic or Latino,138,49,0.35507246376811596
UCMC,sepsis_ase_icu,2024,65-74,Male,Black,Unknown,5,3,0.6
UCMC,sepsis_ase_icu,2024,65-74,Male,Other/Unknown,Hispanic or Latino,7,2,0.2857142857142857
UCMC,sepsis_ase_icu,2024,65-74,Male,Other/Unknown,Not Hispanic or Latino,9,8,0.8888888888888888
UCMC,sepsis_ase_icu,2024,65-74,Male,Other/Unknown,Unknown,14,9,0.6428571428571429
UCMC,sepsis_ase_icu,2024,65-74,Male,White,Hispanic or Latino,3,0,0.0
UCMC,sepsis_ase_icu,2024,65-74,Male,White,Not Hispanic or Latino,64,23,0.359375
UCMC,sepsis_ase_icu,2024,65-74,Male,White,Unknown,0,1,
UCMC,sepsis_ase_icu,2024,75+,Female,Asian,Not Hispanic or Latino,4,5,1.25
