site_name,population_id,admit_year,age_band,sex_group,race_group,ethnicity_group,hospitalizations,deaths,mortality_pct
UCMC,sepsis_ase_icu,2018,40-64,Female,White,Not Hispanic or Latino,61,31,
UCMC,sepsis_ase_icu,2018,40-64,Male,Asian,Not Hispanic or Latino,23,17,
UCMC,sepsis_ase_icu,2018,40-64,Male,Black,Not Hispanic or Latino,215,96,
UCMC,sepsis_ase_icu,2018,40-64,Male,Black,Unknown,79,78,
UCMC,sepsis_ase_icu,2018,40-64,Male,NHPI,Not Hispanic or Latino,72,71,
UCMC,sepsis_ase_icu,2018,40-64,Male,Other/Unknown,Hispanic or Latino,18,14,
UCMC,sepsis_ase_icu,2018,40-64,Male,Other/Unknown,Not Hispanic or Latino,95,88,
UCMC,sepsis_ase_icu,2018,40-64,Male,Other/Unknown,Unknown,80,75,
UCMC,sepsis_ase_icu,2018,40-64,Male,White,Hispanic or Latino,99,92,
UCMC,sepsis_ase_icu,2018,40-64,Male,White,Not Hispanic or Latino,159,87,
UCMC,sepsis_ase_icu,2018,40-64,Male,White,Unknown,99,98,
UCMC,sepsis_ase_icu,2018,65-74,Female,Asian,Not Hispanic or Latino,98,97,
UCMC,sepsis_ase_icu,2018,65-74,Female,Black,Not Hispanic or Latino,153,94,
UCMC,sepsis_ase_icu,2018,65-74,Female,Black,Unknown,31,30,
UCMC,sepsis_ase_icu,2018,65-74,Female,Other/Unknown,Hispanic or Latino,29,28,
UCMC,sepsis_ase_icu,2018,65-74,Female,Other/Unknown,Not Hispanic or Latino,28,24,
UCMC,sepsis_ase_icu,2018,65-74,Female,Other/Unknown,Unknown,40,40,
UCMC,sepsis_ase_icu,2018,65-74,Female,White,Hispanic or Latino,76,75,
UCMC,sepsis_ase_icu,2018,65-74,Female,White,Not Hispanic or Latino,111,73,
UCMC,sepsis_ase_icu,2018,65-74,Female,White,Unknown,95,94,
UCMC,sepsis_ase_icu,2018,65-74,Male,AIAN,Not Hispanic or Latino,13,13,
UCMC,sepsis_ase_icu,2018,65-74,Male,Asian,Not Hispanic or Latino,27,24,
UCMC,sepsis_ase_icu,2018,65-74,Male,Black,Not Hispanic or Latino,152,90,
UCMC,sepsis_ase_icu,2018,65-74,Male,Black,Unknown,86,85,
UCMC,sepsis_ase_icu,2018,65-74,Male,Other/Unknown,Hispanic or Latino,96,93,
UCMC,sepsis_ase_icu,2018,65-74,Male,Other/Unknown,Not Hispanic or Latino,37,34,
UCMC,sepsis_ase_icu,2018,65-74,Male,Other/Unknown,Unknown,35,32,
UCMC,sepsis_ase_icu,2018,65-74,Male,White,Not Hispanic or Latino,132,73,
UCMC,sepsis_ase_icu,2018,65-74,Male,White,Unknown,82,81,
UCMC,sepsis_ase_icu,2018,75+,Female,Asian,Not Hispanic or Latino,37,36,
UCMC,sepsis_ase_icu,2018,75+,Female,Black,Hispanic or Latino,14,14,
UCMC,sepsis_ase_icu,2018,75+,Female,Black,Not Hispanic or Latino,107,46,
UCMC,sepsis_ase_icu,2018,75+,Female,Black,Unknown,79,77,
UCMC,sepsis_ase_icu,2018,75+,Female,Other/Unknown,Hispanic or Latino,77,76,
UCMC,sepsis_ase_icu,2018,75+,Female,Other/Unknown,Not Hispanic or Latino,60,57,
UCMC,sepsis_ase_icu,2018,75+,Female,Other/Unknown,Unknown,95,92,
UCMC,sepsis_ase_icu,2018,75+,Female,White,Hispanic or Latino,82,79,
UCMC,sepsis_ase_icu,2018,75+,Female,White,Not Hispanic or Latino,114,96,
UCMC,sepsis_ase_icu,2018,75+,Male,Asian,Hispanic or Latino,64,63,
UCMC,sepsis_ase_icu,2018,75+,Male,Asian,Not Hispanic or Latino,40,38,
UCMC,sepsis_ase_icu,2018,75+,Male,Black,Hispanic or Latino,51,50,
UCMC,sepsis_ase_icu,2018,75+,Male,Black,Not Hispanic or Latino,109,69,
UCMC,sepsis_ase_icu,2018,75+,Male,Black,Unknown,39,39,
UCMC,sepsis_ase_icu,2018,75+,Male,Other/Unknown,Hispanic or Latino,91,90,
UCMC,sepsis_ase_icu,2018,75+,Male,Other/Unknown,Unknown,39,35,
UCMC,sepsis_ase_icu,2018,75+,Male,White,Hispanic or Latino,100,100,
UCMC,sepsis_ase_icu,2018,75+,Male,White,Not Hispanic or Latino,112,85,
UCMC,sepsis_ase_icu,2019,18-39,Female,Asian,Not Hispanic or Latino,22,21,
UCMC,sepsis_ase_icu,2019,18-39,Female,Black,Not Hispanic or Latino,130,89,
UCMC,sepsis_ase_icu,2019,18-39,Female,Black,Unknown,99,99,
UCMC,sepsis_ase_icu,2019,18-39,Female,Other/Unknown,Hispanic or Latino,26,25,
UCMC,sepsis_ase_icu,2019,18-39,Female,Other/Unknown,Not Hispanic or Latino,47,44,
UCMC,sepsis_ase_icu,2019,18-39,Female,Other/Unknown,Unknown,19,19,
UCMC,sepsis_ase_icu,2019,18-39,Female,White,Hispanic or Latino,27,25,
UCMC,sepsis_ase_icu,2019,18-39,Female,White,Not Hispanic or Latino,85,66,
UCMC,sepsis_ase_icu,2019,18-39,Male,Asian,Not Hispanic or Latino,13,11,
UCMC,sepsis_ase_icu,2019,18-39,Male,Black,Not Hispanic or Latino,141,78,
UCMC,sepsis_ase_icu,2019,18-39,Male,Black,Unknown,55,54,
UCMC,sepsis_ase_icu,2019,18-39,Male,NHPI,Hispanic or Latino,93,86,
UCMC,sepsis_ase_icu,2019,18-39,Male,Other/Unknown,Hispanic or Latino,43,40,
UCMC,sepsis_ase_icu,2019,18-39,Male,Other/Unknown,Not Hispanic or Latino,41,39,
UCMC,sepsis_ase_icu,2019,18-39,Male,Other/Unknown,Unknown,63,60,
UCMC,sepsis_ase_icu,2019,18-39,Male,White,Hispanic or Latino,64,61,
UCMC,sepsis_ase_icu,2019,18-39,Male,White,Not Hispanic or Latino,50,34,
UCMC,sepsis_ase_icu,2019,40-64,Female,Asian,Not Hispanic or Latino,102,99,
UCMC,sepsis_ase_icu,2019,40-64,Female,Black,Not Hispanic or Latino,229,108,
UCMC,sepsis_ase_icu,2019,40-64,Female,Black,Unknown,81,80,
UCMC,sepsis_ase_icu,2019,40-64,Female,NHPI,Not Hispanic or Latino,64,64,
UCMC,sepsis_ase_icu,2019,40-64,Female,Other/Unknown,Hispanic or Latino,62,53,
UCMC,sepsis_ase_icu,2019,40-64,Female,Other/Unknown,Not Hispanic or Latino,61,55,
UCMC,sepsis_ase_icu,2019,40-64,Female,Other/Unknown,Unknown,91,89,
UCMC,sepsis_ase_icu,2019,40-64,Female,White,Hispanic or Latino,46,40,
UCMC,sepsis_ase_icu,2019,40-64,Female,White,Not Hispanic or Latino,99,61,
UCMC,sepsis_ase_icu,2019,40-64,Female,White,Unknown,11,10,
UCMC,sepsis_ase_icu,2019,40-64,Male,AIAN,Hispanic or Latino,59,58,
UCMC,sepsis_ase_icu,2019,40-64,Male,AIAN,Not Hispanic or Latino,14,12,
UCMC,sepsis_ase_icu,2019,40-64,Male,Asian,Hispanic or Latino,74,72,
UCMC,sepsis_ase_icu,2019,40-64,Male,Asian,Not Hispanic or Latino,90,86,
UCMC,sepsis_ase_icu,2019,40-64,Male,Asian,Unknown,83,83,
UCMC,sepsis_ase_icu,2019,40-64,Male,Black,Hispanic or Latino,76,75,
UCMC,sepsis_ase_icu,2019,40-64,Male,Black,Not Hispanic or Latino,294,143,
UCMC,sepsis_ase_icu,2019,40-64,Male,Black,Unknown,78,76,
UCMC,sepsis_ase_icu,2019,40-64,Male,Other/Unknown,Hispanic or Latino,106,89,
UCMC,sepsis_ase_icu,2019,40-64,Male,Other/Unknown,Not Hispanic or Latino,48,43,
UCMC,sepsis_ase_icu,2019,40-64,Male,Other/Unknown,Unknown,39,32,
UCMC,sepsis_ase_icu,2019,40-64,Male,White,Hispanic or Latino,86,79,
UCMC,sepsis_ase_icu,2019,40-64,Male,White,Not Hispanic or Latino,128,39,
UCMC,sepsis_ase_icu,2019,65-74,Female,Asian,Not Hispanic or Latino,32,26,
UCMC,sepsis_ase_icu,2019,65-74,Female,Black,Not Hispanic or Latino,199,116,
UCMC,sepsis_ase_icu,2019,65-74,Female,Black,Unknown,17,15,
UCMC,sepsis_ase_icu,2019,65-74,Female,Other/Unknown,Hispanic or Latino,68,66,
UCMC,sepsis_ase_icu,2019,65-74,Female,Other/Unknown,Not Hispanic or Latino,59,59,
UCMC,sepsis_ase_icu,2019,65-74,Female,Other/Unknown,Unknown,35,34,
UCMC,sepsis_ase_icu,2019,65-74,Female,White,Hispanic or Latino,72,69,
UCMC,sepsis_ase_icu,2019,65-74,Female,White,Not Hispanic or Latino,106,73,
UCMC,sepsis_ase_icu,2019,65-74,Female,White,Unknown,78,77,
UCMC,sepsis_ase_icu,2019,65-74,Male,Asian,Not Hispanic or Latino,69,68,
UCMC,sepsis_ase_icu,2019,65-74,Male,Black,Not Hispanic or Latino,191,104,
UCMC,sepsis_ase_icu,2019,65-74,Male,Black,Unknown,97,97,
UCMC,sepsis_ase_icu,2019,65-74,Male,Other/Unknown,Not Hispanic or Latino,82,80,
UCMC,sepsis_ase_icu,2019,65-74,Male,Other/Unknown,Unknown,49,45,
UCMC,sepsis_ase_icu,2019,65-74,Male,White,Hispanic or Latino,48,47,
UCMC,sepsis_ase_icu,2019,65-74,Male,White,Not Hispanic or Latino,130,77,
UCMC,sepsis_ase_icu,2019,75+,Female,Asian,Not Hispanic or Latino,65,63,
UCMC,sepsis_ase_icu,2019,75+,Female,Black,Not Hispanic or Latino,148,88,
UCMC,sepsis_ase_icu,2019,75+,Female,NHPI,Hispanic or Latino,18,17,
UCMC,sepsis_ase_icu,2019,75+,Female,Other/Unknown,Hispanic or Latino,77,75,
UCMC,sepsis_ase_icu,2019,75+,Female,Other/Unknown,Not Hispanic or Latino,62,60,
UCMC,sepsis_ase_icu,2019,75+,Female,Other/Unknown,Unknown,47,43,
UCMC,sepsis_ase_icu,2019,75+,Female,White,Hispanic or Latino,53,51,
UCMC,sepsis_ase_icu,2019,75+,Female,White,Not Hispanic or Latino,45,26,
UCMC,sepsis_ase_icu,2019,75+,Male,Asian,Not Hispanic or Latino,28,28,
UCMC,sepsis_ase_icu,2019,75+,Male,Black,Not Hispanic or Latino,163,118,
UCMC,sepsis_ase_icu,2019,75+,Male,Other/Unknown,Hispanic or Latino,69,69,
UCMC,sepsis_ase_icu,2019,75+,Male,Other/Unknown,Not Hispanic or Latino,58,55,
UCMC,sepsis_ase_icu,2019,75+,Male,Other/Unknown,Unknown,101,100,
UCMC,sepsis_ase_icu,2019,75+,Male,White,Hispanic or Latino,32,32,
UCMC,sepsis_ase_icu,2019,75+,Male,White,Not Hispanic or Latino,95,71,
UCMC,sepsis_ase_icu,2019,75+,Male,White,Unknown,59,59,
UCMC,sepsis_ase_icu,2020,18-39,Female,Asian,Not Hispanic or Latino,28,27,
UCMC,sepsis_ase_icu,2020,18-39,Female,Black,Not Hispanic or Latino,130,83,
UCMC,sepsis_ase_icu,2020,18-39,Female,NHPI,Not Hispanic or Latino,49,48,
UCMC,sepsis_ase_icu,2020,18-39,Female,Other/Unknown,Hispanic or Latino,91,89,
UCMC,sepsis_ase_icu,2020,18-39,Female,Other/Unknown,Not Hispanic or Latino,69,69,
UCMC,sepsis_ase_icu,2020,18-39,Female,Other/Unknown,Unknown,20,18,
UCMC,sepsis_ase_icu,2020,18-39,Female,White,Hispanic or Latino,16,15,
UCMC,sepsis_ase_icu,2020,18-39,Female,White,Not Hispanic or Latino,118,91,
UCMC,sepsis_ase_icu,2020,18-39,Male,AIAN,Hispanic or Latino,97,96,
UCMC,sepsis_ase_icu,2020,18-39,Male,AIAN,Not Hispanic or Latino,29,28,
UCMC,sepsis_ase_icu,2020,18-39,Male,Asian,Not Hispanic or Latino,33,29,
UCMC,sepsis_ase_icu,2020,18-39,Male,Black,Not Hispanic or Latino,158,67,
UCMC,sepsis_ase_icu,2020,18-39,Male,NHPI,Hispanic or Latino,88,87,
UCMC,sepsis_ase_icu,2020,18-39,Male,Other/Unknown,Hispanic or Latino,72,63,
UCMC,sepsis_ase_icu,2020,18-39,Male,Other/Unknown,Not Hispanic or Latino,49,43,
UCMC,sepsis_ase_icu,2020,18-39,Male,Other/Unknown,Unknown,31,29,
UCMC,sepsis_ase_icu,2020,18-39,Male,White,Hispanic or Latino,95,92,
UCMC,sepsis_ase_icu,2020,18-39,Male,White,Not Hispanic or Latino,54,31,
UCMC,sepsis_ase_icu,2020,40-64,Female,Asian,Not Hispanic or Latino,102,101,
UCMC,sepsis_ase_icu,2020,40-64,Female,Black,Hispanic or Latino,12,10,
UCMC,sepsis_ase_icu,2020,40-64,Female,Black,Not Hispanic or Latino,267,131,
UCMC,sepsis_ase_icu,2020,40-64,Female,Black,Unknown,22,20,
UCMC,sepsis_ase_icu,2020,40-64,Female,Other/Unknown,Hispanic or Latino,66,64,
UCMC,sepsis_ase_icu,2020,40-64,Female,Other/Unknown,Not Hispanic or Latino,54,52,
UCMC,sepsis_ase_icu,2020,40-64,Female,Other/Unknown,Unknown,47,46,
UCMC,sepsis_ase_icu,2020,40-64,Female,White,Hispanic or Latino,91,88,
UCMC,sepsis_ase_icu,2020,40-64,Female,White,Not Hispanic or Latino,115,83,
UCMC,sepsis_ase_icu,2020,40-64,Male,AIAN,Not Hispanic or Latino,54,53,
UCMC,sepsis_ase_icu,2020,40-64,Male,Asian,Not Hispanic or Latino,78,75,
UCMC,sepsis_ase_icu,2020,40-64,Male,Black,Not Hispanic or Latino,289,100,
UCMC,sepsis_ase_icu,2020,40-64,Male,Black,Unknown,67,67,
UCMC,sepsis_ase_icu,2020,40-64,Male,Other/Unknown,Hispanic or Latino,53,39,
UCMC,sepsis_ase_icu,2020,40-64,Male,Other/Unknown,Not Hispanic or Latino,73,66,
UCMC,sepsis_ase_icu,2020,40-64,Male,Other/Unknown,Unknown,88,84,
UCMC,sepsis_ase_icu,2020,40-64,Male,White,Hispanic or Latino,52,49,
UCMC,sepsis_ase_icu,2020,40-64,Male,White,Not Hispanic or Latino,127,65,
UCMC,sepsis_ase_icu,2020,40-64,Male,White,Unknown,102,99,
UCMC,sepsis_ase_icu,2020,65-74,Female,Asian,Not Hispanic or Latino,79,79,
UCMC,sepsis_ase_icu,2020,65-74,Female,Black,Not Hispanic or Latino,237,153,
UCMC,sepsis_ase_icu,2020,65-74,Female,NHPI,Not Hispanic or Latino,36,35,
UCMC,sepsis_ase_icu,2020,65-74,Female,Other/Unknown,Hispanic or Latino,62,61,
UCMC,sepsis_ase_icu,2020,65-74,Female,Other/Unknown,Not Hispanic or Latino,63,62,
UCMC,sepsis_ase_icu,2020,65-74,Female,Other/Unknown,Unknown,96,96,
UCMC,sepsis_ase_icu,2020,65-74,Female,White,Hispanic or Latino,72,71,
UCMC,sepsis_ase_icu,2020,65-74,Female,White,Not Hispanic or Latino,45,31,
UCMC,sepsis_ase_icu,2020,65-74,Female,White,Unknown,51,51,
UCMC,sepsis_ase_icu,2020,65-74,Male,Asian,Not Hispanic or Latino,17,14,
UCMC,sepsis_ase_icu,2020,65-74,Male,Black,Not Hispanic or Latino,239,143,
UCMC,sepsis_ase_icu,2020,65-74,Male,Black,Unknown,21,19,
UCMC,sepsis_ase_icu,2020,65-74,Male,Other/Unknown,Hispanic or Latino,30,29,
UCMC,sepsis_ase_icu,2020,65-74,Male,Other/Unknown,Not Hispanic or Latino,25,24,
UCMC,sepsis_ase_icu,2020,65-74,Male,Other/Unknown,Unknown,77,75,
UCMC,sepsis_ase_icu,2020,65-74,Male,White,Hispanic or Latino,68,66,
UCMC,sepsis_ase_icu,2020,65-74,Male,White,Not Hispanic or Latino,164,115,
UCMC,sepsis_ase_icu,2020,65-74,Male,White,Unknown,59,58,
UCMC,sepsis_ase_icu,2020,75+,Female,Asian,Not Hispanic or Latino,76,75,
UCMC,sepsis_ase_icu,2020,75+,Female,Black,Hispanic or Latino,41,40,
UCMC,sepsis_ase_icu,2020,75+,Female,Black,Not Hispanic or Latino,169,83,
UCMC,sepsis_ase_icu,2020,75+,Female,Black,Unknown,54,53,
UCMC,sepsis_ase_icu,2020,75+,Female,Other/Unknown,Hispanic or Latino,29,26,
UCMC,sepsis_ase_icu,2020,75+,Female,Other/Unknown,Not Hispanic or Latino,29,25,
UCMC,sepsis_ase_icu,2020,75+,Female,Other/Unknown,Unknown,33,30,
UCMC,sepsis_ase_icu,2020,75+,Female,White,Not Hispanic or Latino,74,58,
UCMC,sepsis_ase_icu,2020,75+,Male,Asian,Not Hispanic or Latino,26,24,
UCMC,sepsis_ase_icu,2020,75+,Male,Black,Not Hispanic or Latino,144,99,
UCMC,sepsis_ase_icu,2020,75+,Male,Black,Unknown,70,69,
UCMC,sepsis_ase_icu,2020,75+,Male,Other/Unknown,Hispanic or Latino,34,32,
UCMC,sepsis_ase_icu,2020,75+,Male,Other/Unknown,Not Hispanic or Latino,13,12,
UCMC,sepsis_ase_icu,2020,75+,Male,Other/Unknown,Unknown,41,39,
UCMC,sepsis_ase_icu,2020,75+,Male,White,Hispanic or Latino,98,97,
UCMC,sepsis_ase_icu,2020,75+,Male,White,Not Hispanic or Latino,135,105,
UCMC,sepsis_ase_icu,2021,18-39,Female,AIAN,Hispanic or Latino,63,62,
UCMC,sepsis_ase_icu,2021,18-39,Female,Asian,Hispanic or Latino,33,32,
UCMC,sepsis_ase_icu,2021,18-39,Female,Asian,Not Hispanic or Latino,83,82,
UCMC,sepsis_ase_icu,2021,18-39,Female,Black,Not Hispanic or Latino,138,97,
UCMC,sepsis_ase_icu,2021,18-39,Female,Black,Unknown,84,83,
UCMC,sepsis_ase_icu,2021,18-39,Female,Other/Unknown,Hispanic or Latino,31,26,
UCMC,sepsis_ase_icu,2021,18-39,Female,Other/Unknown,Unknown,69,68,
UCMC,sepsis_ase_icu,2021,18-39,Female,White,Not Hispanic or Latino,117,96,
UCMC,sepsis_ase_icu,2021,18-39,Male,Asian,Not Hispanic or Latino,54,53,
UCMC,sepsis_ase_icu,2021,18-39,Male,Black,Not Hispanic or Latino,224,112,
UCMC,sepsis_ase_icu,2021,18-39,Male,Black,Unknown,36,36,
UCMC,sepsis_ase_icu,2021,18-39,Male,Other/Unknown,Hispanic or Latino,33,23,
UCMC,sepsis_ase_icu,2021,18-39,Male,Other/Unknown,Not Hispanic or Latino,47,44,
UCMC,sepsis_ase_icu,2021,18-39,Male,Other/Unknown,Unknown,23,23,
UCMC,sepsis_ase_icu,2021,18-39,Male,White,Hispanic or Latino,79,75,
UCMC,sepsis_ase_icu,2021,18-39,Male,White,Not Hispanic or Latino,52,32,
UCMC,sepsis_ase_icu,2021,40-64,Female,Asian,Not Hispanic or Latino,104,99,
UCMC,sepsis_ase_icu,2021,40-64,Female,Black,Hispanic or Latino,50,49,
UCMC,sepsis_ase_icu,2021,40-64,Female,Black,Not Hispanic or Latino,244,99,
UCMC,sepsis_ase_icu,2021,40-64,Female,Black,Unknown,17,16,
UCMC,sepsis_ase_icu,2021,40-64,Female,NHPI,Not Hispanic or Latino,31,30,
UCMC,sepsis_ase_icu,2021,40-64,Female,Other/Unknown,Hispanic or Latino,55,50,
UCMC,sepsis_ase_icu,2021,40-64,Female,Other/Unknown,Not Hispanic or Latino,71,64,
UCMC,sepsis_ase_icu,2021,40-64,Female,Other/Unknown,Unknown,92,90,
UCMC,sepsis_ase_icu,2021,40-64,Female,White,Hispanic or Latino,100,94,
UCMC,sepsis_ase_icu,2021,40-64,Female,White,Not Hispanic or Latino,138,111,
UCMC,sepsis_ase_icu,2021,40-64,Female,White,Unknown,55,53,
UCMC,sepsis_ase_icu,2021,40-64,Male,Asian,Hispanic or Latino,15,14,
UCMC,sepsis_ase_icu,2021,40-64,Male,Asian,Not Hispanic or Latino,66,60,
UCMC,sepsis_ase_icu,2021,40-64,Male,Black,Hispanic or Latino,63,62,
UCMC,sepsis_ase_icu,2021,40-64,Male,Black,Not Hispanic or Latino,280,135,
UCMC,sepsis_ase_icu,2021,40-64,Male,Black,Unknown,60,59,
UCMC,sepsis_ase_icu,2021,40-64,Male,Other/Unknown,Hispanic or Latino,78,62,
UCMC,sepsis_ase_icu,2021,40-64,Male,Other/Unknown,Not Hispanic or Latino,77,67,
UCMC,sepsis_ase_icu,2021,40-64,Male,Other/Unknown,Unknown,99,94,
UCMC,sepsis_ase_icu,2021,40-64,Male,White,Hispanic or Latino,79,75,
UCMC,sepsis_ase_icu,2021,40-64,Male,White,Not Hispanic or Latino,137,63,
UCMC,sepsis_ase_icu,2021,40-64,Male,White,Unknown,98,97,
UCMC,sepsis_ase_icu,2021,65-74,Female,Asian,Not Hispanic or Latino,69,69,
UCMC,sepsis_ase_icu,2021,65-74,Female,Black,Not Hispanic or Latino,235,154,
UCMC,sepsis_ase_icu,2021,65-74,Female,Other/Unknown,Hispanic or Latino,21,19,
UCMC,sepsis_ase_icu,2021,65-74,Female,Other/Unknown,Not Hispanic or Latino,97,96,
UCMC,sepsis_ase_icu,2021,65-74,Female,Other/Unknown,Unknown,36,35,
UCMC,sepsis_ase_icu,2021,65-74,Female,White,Hispanic or Latino,93,92,
UCMC,sepsis_ase_icu,2021,65-74,Female,White,Not Hispanic or Latino,79,51,
UCMC,sepsis_ase_icu,2021,65-74,Male,Asian,Not Hispanic or Latino,59,56,
UCMC,sepsis_ase_icu,2021,65-74,Male,Black,Hispanic or Latino,92,91,
UCMC,sepsis_ase_icu,2021,65-74,Male,Black,Not Hispanic or Latino,200,95,
UCMC,sepsis_ase_icu,2021,65-74,Male,Other/Unknown,Hispanic or Latino,62,54,
UCMC,sepsis_ase_icu,2021,65-74,Male,Other/Unknown,Not Hispanic or Latino,88,84,
UCMC,sepsis_ase_icu,2021,65-74,Male,White,Hispanic or Latino,50,48,
UCMC,sepsis_ase_icu,2021,65-74,Male,White,Not Hispanic or Latino,156,118,
UCMC,sepsis_ase_icu,2021,75+,Female,Asian,Not Hispanic or Latino,17,15,
UCMC,sepsis_ase_icu,2021,75+,Female,Black,Not Hispanic or Latino,140,75,
UCMC,sepsis_ase_icu,2021,75+,Female,Black,Unknown,65,65,
UCMC,sepsis_ase_icu,2021,75+,Female,Other/Unknown,Hispanic or Latino,35,33,
UCMC,sepsis_ase_icu,2021,75+,Female,Other/Unknown,Not Hispanic or Latino,67,67,
UCMC,sepsis_ase_icu,2021,75+,Female,White,Hispanic or Latino,38,37,
UCMC,sepsis_ase_icu,2021,75+,Female,White,Not Hispanic or Latino,60,39,
UCMC,sepsis_ase_icu,2021,75+,Male,AIAN,Not Hispanic or Latino,37,36,
UCMC,sepsis_ase_icu,2021,75+,Male,Asian,Not Hispanic or Latino,96,94,
UCMC,sepsis_ase_icu,2021,75+,Male,Black,Not Hispanic or Latino,117,62,
UCMC,sepsis_ase_icu,2021,75+,Male,Other/Unknown,Hispanic or Latino,91,89,
UCMC,sepsis_ase_icu,2021,75+,Male,Other/Unknown,Not Hispanic or Latino,40,39,
UCMC,sepsis_ase_icu,2021,75+,Male,Other/Unknown,Unknown,61,61,
UCMC,sepsis_ase_icu,2021,75+,Male,White,Hispanic or Latino,57,56,
UCMC,sepsis_ase_icu,2021,75+,Male,White,Not Hispanic or Latino,123,100,
UCMC,sepsis_ase_icu,2021,75+,Male,White,Unknown,49,48,
UCMC,sepsis_ase_icu,2022,18-39,Female,Asian,Not Hispanic or Latino,98,96,
UCMC,sepsis_ase_icu,2022,18-39,Female,Black,Hispanic or Latino,38,37,
UCMC,sepsis_ase_icu,2022,18-39,Female,Black,Not Hispanic or Latino,92,47,
UCMC,sepsis_ase_icu,2022,18-39,Female,Black,Unknown,80,78,
UCMC,sepsis_ase_icu,2022,18-39,Female,Other/Unknown,Hispanic or Latino,49,47,
UCMC,sepsis_ase_icu,2022,18-39,Female,Other/Unknown,Not Hispanic or Latino,104,100,
UCMC,sepsis_ase_icu,2022,18-39,Female,Other/Unknown,Unknown,40,40,
UCMC,sepsis_ase_icu,2022,18-39,Female,White,Hispanic or Latino,59,57,
UCMC,sepsis_ase_icu,2022,18-39,Female,White,Not Hispanic or Latino,44,22,
UCMC,sepsis_ase_icu,2022,18-39,Male,Asian,Not Hispanic or Latino,89,86,
UCMC,sepsis_ase_icu,2022,18-39,Male,Black,Not Hispanic or Latino,197,120,
UCMC,sepsis_ase_icu,2022,18-39,Male,Other/Unknown,Hispanic or Latino,71,61,
UCMC,sepsis_ase_icu,2022,18-39,Male,Other/Unknown,Not Hispanic or Latino,104,100,
UCMC,sepsis_ase_icu,2022,18-39,Male,Other/Unknown,Unknown,59,54,
UCMC,sepsis_ase_icu,2022,18-39,Male,White,Hispanic or Latino,71,67,
UCMC,sepsis_ase_icu,2022,18-39,Male,White,Not Hispanic or Latino,44,32,
UCMC,sepsis_ase_icu,2022,40-64,Female,Asian,Not Hispanic or Latino,32,28,
UCMC,sepsis_ase_icu,2022,40-64,Female,Black,Not Hispanic or Latino,261,123,
UCMC,sepsis_ase_icu,2022,40-64,Female,Other/Unknown,Hispanic or Latino,42,38,
UCMC,sepsis_ase_icu,2022,40-64,Female,Other/Unknown,Not Hispanic or Latino,44,39,
UCMC,sepsis_ase_icu,2022,40-64,Female,Other/Unknown,Unknown,54,52,
UCMC,sepsis_ase_icu,2022,40-64,Female,White,Hispanic or Latino,62,60,
UCMC,sepsis_ase_icu,2022,40-64,Female,White,Not Hispanic or Latino,112,66,
