site_name,population_id,county_fips,admit_year,age_band,sex_group,hospitalizations,deaths,mortality_pct
UCMC,sepsis_ase_icu,12081,2022,65-74,Male,64,64,
UCMC,sepsis_ase_icu,12083,2019,40-64,Male,69,68,
UCMC,sepsis_ase_icu,12086,2022,40-64,Male,26,25,
UCMC,sepsis_ase_icu,12086,2024,18-39,Male,76,75,
UCMC,sepsis_ase_icu,12097,2022,18-39,Female,79,78,
UCMC,sepsis_ase_icu,12099,2021,40-64,Male,77,77,
UCMC,sepsis_ase_icu,12099,2024,65-74,Female,86,85,
UCMC,sepsis_ase_icu,12119,2022,65-74,Male,32,31,
UCMC,sepsis_ase_icu,12127,2019,40-64,Male,45,44,
UCMC,sepsis_ase_icu,13113,2022,75+,Male,40,40,
UCMC,sepsis_ase_icu,13121,2023,75+,Female,50,50,
UCMC,sepsis_ase_icu,13135,2020,18-39,Female,65,65,
UCMC,sepsis_ase_icu,15003,2021,40-64,Female,82,81,
UCMC,sepsis_ase_icu,17001,2018,40-64,Female,41,40,
UCMC,sepsis_ase_icu,17001,2019,40-64,Female,44,44,
UCMC,sepsis_ase_icu,17007,2019,40-64,Male,35,35,
UCMC,sepsis_ase_icu,17007,2022,65-74,Female,94,93,
UCMC,sepsis_ase_icu,17007,2022,75+,Male,51,51,
UCMC,sepsis_ase_icu,17011,2019,40-64,Female,69,68,
UCMC,sepsis_ase_icu,17011,2020,18-39,Female,16,15,
UCMC,sepsis_ase_icu,17011,2021,40-64,Male,76,76,
UCMC,sepsis_ase_icu,17011,2024,40-64,Female,101,101,
UCMC,sepsis_ase_icu,17015,2018,65-74,Male,60,59,
UCMC,sepsis_ase_icu,17017,2022,40-64,Male,99,99,
UCMC,sepsis_ase_icu,17019,2019,18-39,Female,97,96,
UCMC,sepsis_ase_icu,17019,2019,18-39,Male,76,75,
UCMC,sepsis_ase_icu,17019,2019,40-64,Female,97,96,
UCMC,sepsis_ase_icu,17019,2019,40-64,Male,34,34,
UCMC,sepsis_ase_icu,17019,2019,65-74,Male,68,68,
UCMC,sepsis_ase_icu,17019,2020,65-74,Female,32,32,
UCMC,sepsis_ase_icu,17019,2021,40-64,Female,47,46,
UCMC,sepsis_ase_icu,17019,2022,18-39,Male,59,56,
UCMC,sepsis_ase_icu,17019,2022,40-64,Male,73,72,
UCMC,sepsis_ase_icu,17019,2023,18-39,Male,100,99,
UCMC,sepsis_ase_icu,17019,2023,40-64,Female,78,76,
UCMC,sepsis_ase_icu,17019,2023,40-64,Male,82,82,
UCMC,sepsis_ase_icu,17019,2024,40-64,Female,53,53,
UCMC,sepsis_ase_icu,17019,2024,40-64,Male,95,95,
UCMC,sepsis_ase_icu,17023,2022,18-39,Male,90,89,
UCMC,sepsis_ase_icu,17029,2022,40-64,Male,61,60,
UCMC,sepsis_ase_icu,17031,2018,18-39,Female,65,30,
UCMC,sepsis_ase_icu,17031,2018,18-39,Male,113,57,
UCMC,sepsis_ase_icu,17031,2018,40-64,Female,238,98,
UCMC,sepsis_ase_icu,17031,2018,40-64,Male,290,141,
UCMC,sepsis_ase_icu,17031,2018,65-74,Female,189,118,
UCMC,sepsis_ase_icu,17031,2018,65-74,Male,181,99,
UCMC,sepsis_ase_icu,17031,2018,75+,Female,182,99,
UCMC,sepsis_ase_icu,17031,2018,75+,Male,141,87,
UCMC,sepsis_ase_icu,17031,2019,18-39,Female,158,111,
UCMC,sepsis_ase_icu,17031,2019,18-39,Male,165,88,
UCMC,sepsis_ase_icu,17031,2019,40-64,Female,257,116,
UCMC,sepsis_ase_icu,17031,2019,40-64,Male,294,86,
UCMC,sepsis_ase_icu,17031,2019,65-74,Female,231,130,
UCMC,sepsis_ase_icu,17031,2019,65-74,Male,171,59,
UCMC,sepsis_ase_icu,17031,2019,75+,Female,161,82,
UCMC,sepsis_ase_icu,17031,2019,75+,Male,157,95,
UCMC,sepsis_ase_icu,17031,2020,18-39,Female,155,99,
UCMC,sepsis_ase_icu,17031,2020,18-39,Male,177,73,
UCMC,sepsis_ase_icu,17031,2020,40-64,Female,315,164,
UCMC,sepsis_ase_icu,17031,2020,40-64,Male,356,136,
UCMC,sepsis_ase_icu,17031,2020,65-74,Female,230,150,
UCMC,sepsis_ase_icu,17031,2020,65-74,Male,218,103,
UCMC,sepsis_ase_icu,17031,2020,75+,Female,214,112,
UCMC,sepsis_ase_icu,17031,2020,75+,Male,214,146,
UCMC,sepsis_ase_icu,17031,2021,18-39,Female,98,51,
UCMC,sepsis_ase_icu,17031,2021,18-39,Male,237,122,
UCMC,sepsis_ase_icu,17031,2021,40-64,Female,306,146,
UCMC,sepsis_ase_icu,17031,2021,40-64,Male,345,158,
UCMC,sepsis_ase_icu,17031,2021,65-74,Female,169,77,
UCMC,sepsis_ase_icu,17031,2021,65-74,Male,233,104,
UCMC,sepsis_ase_icu,17031,2021,75+,Female,236,156,
UCMC,sepsis_ase_icu,17031,2021,75+,Male,197,127,
UCMC,sepsis_ase_icu,17031,2022,18-39,Female,157,106,
UCMC,sepsis_ase_icu,17031,2022,18-39,Male,141,70,
UCMC,sepsis_ase_icu,17031,2022,40-64,Female,271,109,
UCMC,sepsis_ase_icu,17031,2022,40-64,Male,357,142,
UCMC,sepsis_ase_icu,17031,2022,65-74,Female,219,125,
UCMC,sepsis_ase_icu,17031,2022,65-74,Male,185,83,
UCMC,sepsis_ase_icu,17031,2022,75+,Female,207,128,
UCMC,sepsis_ase_icu,17031,2022,75+,Male,158,103,
UCMC,sepsis_ase_icu,17031,2023,18-39,Female,80,23,
UCMC,sepsis_ase_icu,17031,2023,18-39,Male,198,112,
UCMC,sepsis_ase_icu,17031,2023,40-64,Female,233,86,
UCMC,sepsis_ase_icu,17031,2023,40-64,Male,340,150,
UCMC,sepsis_ase_icu,17031,2023,65-74,Female,249,158,
UCMC,sepsis_ase_icu,17031,2023,65-74,Male,253,148,
UCMC,sepsis_ase_icu,17031,2023,75+,Female,193,115,
UCMC,sepsis_ase_icu,17031,2023,75+,Male,159,96,
UCMC,sepsis_ase_icu,17031,2024,18-39,Female,122,74,
UCMC,sepsis_ase_icu,17031,2024,18-39,Male,213,124,
UCMC,sepsis_ase_icu,17031,2024,40-64,Female,275,140,
UCMC,sepsis_ase_icu,17031,2024,40-64,Male,340,153,
UCMC,sepsis_ase_icu,17031,2024,65-74,Female,255,146,
UCMC,sepsis_ase_icu,17031,2024,65-74,Male,235,131,
UCMC,sepsis_ase_icu,17031,2024,75+,Female,227,148,
UCMC,sepsis_ase_icu,17031,2024,75+,Male,161,86,
UCMC,sepsis_ase_icu,17033,2019,18-39,Female,98,98,
UCMC,sepsis_ase_icu,17033,2023,40-64,Male,87,86,
UCMC,sepsis_ase_icu,17035,2018,40-64,Male,38,37,
UCMC,sepsis_ase_icu,17035,2019,40-64,Male,38,36,
UCMC,sepsis_ase_icu,17037,2018,40-64,Male,40,39,
UCMC,sepsis_ase_icu,17037,2019,40-64,Male,33,31,
UCMC,sepsis_ase_icu,17037,2020,40-64,Male,83,83,
UCMC,sepsis_ase_icu,17037,2020,65-74,Female,95,94,
UCMC,sepsis_ase_icu,17037,2021,18-39,Female,22,22,
UCMC,sepsis_ase_icu,17037,2021,18-39,Male,39,38,
UCMC,sepsis_ase_icu,17037,2022,18-39,Female,32,31,
UCMC,sepsis_ase_icu,17037,2022,18-39,Male,73,72,
UCMC,sepsis_ase_icu,17037,2022,40-64,Male,96,96,
UCMC,sepsis_ase_icu,17037,2023,18-39,Female,72,71,
UCMC,sepsis_ase_icu,17037,2023,40-64,Male,73,72,
UCMC,sepsis_ase_icu,17037,2024,40-64,Female,47,46,
UCMC,sepsis_ase_icu,17037,2024,65-74,Female,99,98,
UCMC,sepsis_ase_icu,17039,2020,40-64,Male,80,79,
UCMC,sepsis_ase_icu,17043,2018,18-39,Female,93,86,
UCMC,sepsis_ase_icu,17043,2018,18-39,Male,62,57,
UCMC,sepsis_ase_icu,17043,2018,40-64,Female,73,71,
UCMC,sepsis_ase_icu,17043,2018,40-64,Male,21,17,
UCMC,sepsis_ase_icu,17043,2018,65-74,Female,17,15,
UCMC,sepsis_ase_icu,17043,2018,65-74,Male,61,59,
UCMC,sepsis_ase_icu,17043,2018,75+,Male,55,52,
UCMC,sepsis_ase_icu,17043,2019,18-39,Female,61,58,
UCMC,sepsis_ase_icu,17043,2019,18-39,Male,14,12,
UCMC,sepsis_ase_icu,17043,2019,40-64,Female,13,10,
UCMC,sepsis_ase_icu,17043,2019,40-64,Male,72,64,
UCMC,sepsis_ase_icu,17043,2019,65-74,Female,65,62,
UCMC,sepsis_ase_icu,17043,2019,65-74,Male,37,35,
UCMC,sepsis_ase_icu,17043,2019,75+,Female,59,58,
UCMC,sepsis_ase_icu,17043,2019,75+,Male,62,61,
UCMC,sepsis_ase_icu,17043,2020,18-39,Female,46,44,
UCMC,sepsis_ase_icu,17043,2020,40-64,Female,74,72,
UCMC,sepsis_ase_icu,17043,2020,40-64,Male,63,59,
UCMC,sepsis_ase_icu,17043,2020,65-74,Female,16,16,
UCMC,sepsis_ase_icu,17043,2020,65-74,Male,88,86,
UCMC,sepsis_ase_icu,17043,2020,75+,Female,80,79,
UCMC,sepsis_ase_icu,17043,2020,75+,Male,83,80,
UCMC,sepsis_ase_icu,17043,2021,18-39,Female,40,35,
UCMC,sepsis_ase_icu,17043,2021,18-39,Male,95,91,
UCMC,sepsis_ase_icu,17043,2021,40-64,Female,35,31,
UCMC,sepsis_ase_icu,17043,2021,40-64,Male,24,16,
UCMC,sepsis_ase_icu,17043,2021,65-74,Female,83,83,
UCMC,sepsis_ase_icu,17043,2021,65-74,Male,95,93,
UCMC,sepsis_ase_icu,17043,2021,75+,Male,24,23,
UCMC,sepsis_ase_icu,17043,2022,18-39,Female,25,23,
UCMC,sepsis_ase_icu,17043,2022,18-39,Male,30,26,
UCMC,sepsis_ase_icu,17043,2022,40-64,Female,94,93,
UCMC,sepsis_ase_icu,17043,2022,40-64,Male,39,34,
UCMC,sepsis_ase_icu,17043,2022,65-74,Female,84,82,
UCMC,sepsis_ase_icu,17043,2022,65-74,Male,103,99,
UCMC,sepsis_ase_icu,17043,2022,75+,Male,70,70,
UCMC,sepsis_ase_icu,17043,2023,18-39,Female,17,15,
UCMC,sepsis_ase_icu,17043,2023,18-39,Male,19,14,
UCMC,sepsis_ase_icu,17043,2023,40-64,Female,101,98,
UCMC,sepsis_ase_icu,17043,2023,40-64,Male,108,102,
UCMC,sepsis_ase_icu,17043,2023,65-74,Female,49,48,
UCMC,sepsis_ase_icu,17043,2023,65-74,Male,50,47,
UCMC,sepsis_ase_icu,17043,2023,75+,Female,61,61,
UCMC,sepsis_ase_icu,17043,2023,75+,Male,23,19,
UCMC,sepsis_ase_icu,17043,2024,18-39,Female,34,33,
UCMC,sepsis_ase_icu,17043,2024,18-39,Male,45,40,
UCMC,sepsis_ase_icu,17043,2024,40-64,Female,50,46,
UCMC,sepsis_ase_icu,17043,2024,40-64,Male,62,53,
UCMC,sepsis_ase_icu,17043,2024,65-74,Female,83,80,
UCMC,sepsis_ase_icu,17043,2024,65-74,Male,44,38,
UCMC,sepsis_ase_icu,17043,2024,75+,Female,45,39,
UCMC,sepsis_ase_icu,17043,2024,75+,Male,89,87,
UCMC,sepsis_ase_icu,17045,2021,40-64,Female,60,59,
UCMC,sepsis_ase_icu,17045,2022,18-39,Male,49,48,
UCMC,sepsis_ase_icu,17049,2019,65-74,Male,50,49,
UCMC,sepsis_ase_icu,17049,2020,40-64,Female,69,69,
UCMC,sepsis_ase_icu,17049,2023,40-64,Male,44,43,
UCMC,sepsis_ase_icu,17049,2024,65-74,Male,86,86,
UCMC,sepsis_ase_icu,17053,2018,40-64,Male,43,42,
UCMC,sepsis_ase_icu,17053,2020,18-39,Male,21,20,
UCMC,sepsis_ase_icu,17053,2023,65-74,Male,54,54,
UCMC,sepsis_ase_icu,17053,2024,65-74,Male,99,98,
UCMC,sepsis_ase_icu,17057,2018,75+,Male,31,29,
UCMC,sepsis_ase_icu,17057,2019,40-64,Female,32,32,
UCMC,sepsis_ase_icu,17057,2019,65-74,Male,81,80,
UCMC,sepsis_ase_icu,17057,2021,40-64,Male,54,53,
UCMC,sepsis_ase_icu,17063,2018,18-39,Female,101,100,
UCMC,sepsis_ase_icu,17063,2018,40-64,Female,34,33,
UCMC,sepsis_ase_icu,17063,2018,65-74,Female,17,16,
UCMC,sepsis_ase_icu,17063,2019,40-64,Male,42,40,
UCMC,sepsis_ase_icu,17063,2020,40-64,Female,13,13,
UCMC,sepsis_ase_icu,17063,2020,40-64,Male,32,31,
UCMC,sepsis_ase_icu,17063,2021,40-64,Male,36,35,
UCMC,sepsis_ase_icu,17063,2022,40-64,Male,93,92,
UCMC,sepsis_ase_icu,17063,2023,40-64,Male,94,94,
UCMC,sepsis_ase_icu,17063,2023,65-74,Female,98,97,
UCMC,sepsis_ase_icu,17063,2023,65-74,Male,76,73,
UCMC,sepsis_ase_icu,17063,2024,18-39,Female,39,38,
UCMC,sepsis_ase_icu,17063,2024,65-74,Male,33,33,
UCMC,sepsis_ase_icu,17065,2023,40-64,Female,37,36,
UCMC,sepsis_ase_icu,17071,2024,40-64,Male,49,49,
UCMC,sepsis_ase_icu,17073,2019,18-39,Female,14,13,
UCMC,sepsis_ase_icu,17073,2020,65-74,Female,90,89,
UCMC,sepsis_ase_icu,17075,2018,18-39,Male,89,88,
UCMC,sepsis_ase_icu,17075,2018,40-64,Male,31,29,
UCMC,sepsis_ase_icu,17075,2018,65-74,Male,49,48,
UCMC,sepsis_ase_icu,17075,2018,75+,Male,57,55,
UCMC,sepsis_ase_icu,17075,2019,18-39,Female,57,57,
UCMC,sepsis_ase_icu,17075,2019,40-64,Female,37,37,
UCMC,sepsis_ase_icu,17075,2019,40-64,Male,100,99,
UCMC,sepsis_ase_icu,17075,2020,40-64,Female,78,78,
UCMC,sepsis_ase_icu,17075,2020,75+,Male,37,36,
UCMC,sepsis_ase_icu,17075,2021,40-64,Female,53,53,
UCMC,sepsis_ase_icu,17075,2022,40-64,Female,93,93,
UCMC,sepsis_ase_icu,17075,2022,40-64,Male,48,47,
UCMC,sepsis_ase_icu,17075,2022,65-74,Female,45,44,
UCMC,sepsis_ase_icu,17075,2023,40-64,Female,61,60,
UCMC,sepsis_ase_icu,17075,2024,65-74,Male,83,82,
UCMC,sepsis_ase_icu,17077,2023,18-39,Male,92,91,
UCMC,sepsis_ase_icu,17079,2022,40-64,Male,72,71,
UCMC,sepsis_ase_icu,17081,2022,18-39,Female,59,58,
UCMC,sepsis_ase_icu,17081,2024,18-39,Female,28,27,
UCMC,sepsis_ase_icu,17085,2022,75+,Female,77,76,
UCMC,sepsis_ase_icu,17085,2023,40-64,Male,73,72,
UCMC,sepsis_ase_icu,17089,2018,18-39,Male,38,37,
UCMC,sepsis_ase_icu,17089,2018,40-64,Female,39,39,
UCMC,sepsis_ase_icu,17089,2018,40-64,Male,29,22,
UCMC,sepsis_ase_icu,17089,2018,65-74,Male,21,21,
UCMC,sepsis_ase_icu,17089,2019,18-39,Female,68,68,
UCMC,sepsis_ase_icu,17089,2019,18-39,Male,62,61,
UCMC,sepsis_ase_icu,17089,2019,40-64,Female,97,95,
UCMC,sepsis_ase_icu,17089,2019,40-64,Male,11,11,
UCMC,sepsis_ase_icu,17089,2019,65-74,Female,97,96,
UCMC,sepsis_ase_icu,17089,2020,18-39,Female,101,101,
UCMC,sepsis_ase_icu,17089,2020,18-39,Male,25,24,
UCMC,sepsis_ase_icu,17089,2020,40-64,Male,13,12,
UCMC,sepsis_ase_icu,17089,2020,65-74,Female,43,43,
UCMC,sepsis_ase_icu,17089,2020,75+,Male,98,97,
UCMC,sepsis_ase_icu,17089,2021,18-39,Female,83,82,
UCMC,sepsis_ase_icu,17089,2021,18-39,Male,96,95,
UCMC,sepsis_ase_icu,17089,2021,40-64,Female,67,67,
UCMC,sepsis_ase_icu,17089,2021,40-64,Male,82,81,
UCMC,sepsis_ase_icu,17089,2022,18-39,Male,24,23,
UCMC,sepsis_ase_icu,17089,2022,40-64,Female,23,22,
UCMC,sepsis_ase_icu,17089,2022,40-64,Male,21,19,
UCMC,sepsis_ase_icu,17089,2022,65-74,Female,95,95,
UCMC,sepsis_ase_icu,17089,2022,65-74,Male,16,14,
UCMC,sepsis_ase_icu,17089,2022,75+,Female,56,56,
UCMC,sepsis_ase_icu,17089,2022,75+,Male,65,62,
UCMC,sepsis_ase_icu,17089,2023,18-39,Male,42,41,
UCMC,sepsis_ase_icu,17089,2023,40-64,Male,59,57,
UCMC,sepsis_ase_icu,17089,2023,65-74,Female,34,33,
UCMC,sepsis_ase_icu,17089,2023,65-74,Male,48,45,
UCMC,sepsis_ase_icu,17089,2023,75+,Female,55,54,
UCMC,sepsis_ase_icu,17089,2023,75+,Male,68,68,
UCMC,sepsis_ase_icu,17089,2024,18-39,Male,76,75,
UCMC,sepsis_ase_icu,17089,2024,40-64,Female,91,89,
UCMC,sepsis_ase_icu,17089,2024,40-64,Male,67,66,
UCMC,sepsis_ase_icu,17089,2024,75+,Male,56,56,
UCMC,sepsis_ase_icu,17091,2018,40-64,Female,47,47,
UCMC,sepsis_ase_icu,17091,2018,40-64,Male,94,89,
UCMC,sepsis_ase_icu,17091,2018,65-74,Female,16,15,
UCMC,sepsis_ase_icu,17091,2018,65-74,Male,96,96,
UCMC,sepsis_ase_icu,17091,2018,75+,Female,44,44,
UCMC,sepsis_ase_icu,17091,2018,75+,Male,93,93,
UCMC,sepsis_ase_icu,17091,2019,40-64,Female,38,35,
UCMC,sepsis_ase_icu,17091,2019,40-64,Male,59,58,
UCMC,sepsis_ase_icu,17091,2019,65-74,Male,86,86,
UCMC,sepsis_ase_icu,17091,2019,75+,Male,15,12,
UCMC,sepsis_ase_icu,17091,2020,40-64,Male,68,66,
UCMC,sepsis_ase_icu,17091,2020,65-74,Female,80,79,
UCMC,sepsis_ase_icu,17091,2020,65-74,Male,91,90,
UCMC,sepsis_ase_icu,17091,2021,18-39,Female,93,92,
UCMC,sepsis_ase_icu,17091,2021,18-39,Male,11,10,
UCMC,sepsis_ase_icu,17091,2021,40-64,Female,101,97,
UCMC,sepsis_ase_icu,17091,2021,40-64,Male,40,38,
UCMC,sepsis_ase_icu,17091,2021,65-74,Female,54,52,
UCMC,sepsis_ase_icu,17091,2021,65-74,Male,99,98,
UCMC,sepsis_ase_icu,17091,2021,75+,Male,63,61,
UCMC,sepsis_ase_icu,17091,2022,40-64,Female,53,50,
UCMC,sepsis_ase_icu,17091,2022,40-64,Male,38,34,
UCMC,sepsis_ase_icu,17091,2022,65-74,Female,48,47,
UCMC,sepsis_ase_icu,17091,2022,65-74,Male,26,25,
UCMC,sepsis_ase_icu,17091,2022,75+,Male,60,58,
UCMC,sepsis_ase_icu,17091,2023,18-39,Female,24,23,
UCMC,sepsis_ase_icu,17091,2023,18-39,Male,20,16,
UCMC,sepsis_ase_icu,17091,2023,40-64,Female,98,95,
UCMC,sepsis_ase_icu,17091,2023,40-64,Male,67,64,
UCMC,sepsis_ase_icu,17091,2023,65-74,Male,17,16,
UCMC,sepsis_ase_icu,17091,2023,75+,Female,80,79,
UCMC,sepsis_ase_icu,17091,2024,40-64,Male,103,100,
UCMC,sepsis_ase_icu,17091,2024,65-74,Female,40,37,
UCMC,sepsis_ase_icu,17091,2024,65-74,Male,54,53,
UCMC,sepsis_ase_icu,17093,2018,18-39,Male,60,59,
UCMC,sepsis_ase_icu,17093,2018,65-74,Male,13,12,
UCMC,sepsis_ase_icu,17093,2019,18-39,Female,82,82,
UCMC,sepsis_ase_icu,17093,2019,40-64,Female,92,92,
UCMC,sepsis_ase_icu,17093,2019,65-74,Male,40,40,
UCMC,sepsis_ase_icu,17093,2020,18-39,Male,51,49,
UCMC,sepsis_ase_icu,17093,2020,40-64,Female,54,53,
UCMC,sepsis_ase_icu,17093,2021,18-39,Male,44,44,
UCMC,sepsis_ase_icu,17093,2021,40-64,Male,30,30,
UCMC,sepsis_ase_icu,17093,2021,65-74,Female,22,20,
UCMC,sepsis_ase_icu,17093,2022,18-39,Female,57,56,
UCMC,sepsis_ase_icu,17093,2022,18-39,Male,66,64,
UCMC,sepsis_ase_icu,17093,2022,40-64,Male,82,82,
UCMC,sepsis_ase_icu,17093,2022,65-74,Male,98,97,
UCMC,sepsis_ase_icu,17093,2023,18-39,Male,47,46,
UCMC,sepsis_ase_icu,17093,2024,18-39,Female,14,13,
UCMC,sepsis_ase_icu,17093,2024,40-64,Female,89,87,
UCMC,sepsis_ase_icu,17093,2024,40-64,Male,37,37,
UCMC,sepsis_ase_icu,17095,2018,40-64,Male,37,37,
UCMC,sepsis_ase_icu,17095,2018,65-74,Female,48,48,
UCMC,sepsis_ase_icu,17095,2019,40-64,Female,89,89,
UCMC,sepsis_ase_icu,17097,2018,18-39,Female,78,78,
UCMC,sepsis_ase_icu,17097,2018,18-39,Male,44,43,
UCMC,sepsis_ase_icu,17097,2018,40-64,Female,52,51,
UCMC,sepsis_ase_icu,17097,2018,40-64,Male,85,81,
UCMC,sepsis_ase_icu,17097,2018,65-74,Male,58,55,
UCMC,sepsis_ase_icu,17097,2018,75+,Male,93,92,
UCMC,sepsis_ase_icu,17097,2019,18-39,Female,72,72,
UCMC,sepsis_ase_icu,17097,2019,40-64,Female,35,35,
UCMC,sepsis_ase_icu,17097,2019,40-64,Male,22,15,
UCMC,sepsis_ase_icu,17097,2019,65-74,Female,84,83,
UCMC,sepsis_ase_icu,17097,2019,65-74,Male,104,101,
UCMC,sepsis_ase_icu,17097,2019,75+,Female,85,85,
UCMC,sepsis_ase_icu,17097,2019,75+,Male,50,49,
UCMC,sepsis_ase_icu,17097,2020,18-39,Male,23,22,
UCMC,sepsis_ase_icu,17097,2020,40-64,Female,59,59,
UCMC,sepsis_ase_icu,17097,2020,40-64,Male,95,92,
UCMC,sepsis_ase_icu,17097,2020,65-74,Female,57,56,
UCMC,sepsis_ase_icu,17097,2020,65-74,Male,67,63,
UCMC,sepsis_ase_icu,17097,2021,18-39,Female,22,21,
UCMC,sepsis_ase_icu,17097,2021,18-39,Male,15,14,
UCMC,sepsis_ase_icu,17097,2021,40-64,Female,32,30,
UCMC,sepsis_ase_icu,17097,2021,40-64,Male,89,86,
UCMC,sepsis_ase_icu,17097,2021,65-74,Female,85,82,
UCMC,sepsis_ase_icu,17097,2021,65-74,Male,92,89,
UCMC,sepsis_ase_icu,17097,2022,18-39,Female,36,34,
UCMC,sepsis_ase_icu,17097,2022,40-64,Female,59,57,
UCMC,sepsis_ase_icu,17097,2022,40-64,Male,34,32,
UCMC,sepsis_ase_icu,17097,2022,65-74,Female,12,11,
UCMC,sepsis_ase_icu,17097,2022,65-74,Male,57,53,
UCMC,sepsis_ase_icu,17097,2022,75+,Female,38,38,
UCMC,sepsis_ase_icu,17097,2022,75+,Male,27,24,
UCMC,sepsis_ase_icu,17097,2023,18-39,Male,27,25,
UCMC,sepsis_ase_icu,17097,2023,40-64,Female,63,62,
UCMC,sepsis_ase_icu,17097,2023,40-64,Male,27,26,
UCMC,sepsis_ase_icu,17097,2023,65-74,Female,28,27,
UCMC,sepsis_ase_icu,17097,2023,65-74,Male,103,100,
UCMC,sepsis_ase_icu,17097,2023,75+,Female,56,55,
UCMC,sepsis_ase_icu,17097,2023,75+,Male,48,47,
UCMC,sepsis_ase_icu,17097,2024,18-39,Male,51,50,
UCMC,sepsis_ase_icu,17097,2024,40-64,Female,80,77,
UCMC,sepsis_ase_icu,17097,2024,40-64,Male,101,98,
UCMC,sepsis_ase_icu,17097,2024,65-74,Female,85,84,
UCMC,sepsis_ase_icu,17097,2024,65-74,Male,47,45,
UCMC,sepsis_ase_icu,17097,2024,75+,Female,71,71,
UCMC,sepsis_ase_icu,17097,2024,75+,Male,14,12,
UCMC,sepsis_ase_icu,17099,2018,18-39,Female,19,18,
UCMC,sepsis_ase_icu,17099,2018,40-64,Male,32,31,
UCMC,sepsis_ase_icu,17099,2019,40-64,Male,37,36,
UCMC,sepsis_ase_icu,17099,2019,65-74,Female,50,49,
UCMC,sepsis_ase_icu,17099,2019,65-74,Male,73,71,
UCMC,sepsis_ase_icu,17099,2019,75+,Male,63,62,
UCMC,sepsis_ase_icu,17099,2020,40-64,Male,49,48,
UCMC,sepsis_ase_icu,17099,2020,65-74,Male,70,69,
UCMC,sepsis_ase_icu,17099,2020,75+,Female,47,47,
UCMC,sepsis_ase_icu,17099,2021,18-39,Male,77,76,
UCMC,sepsis_ase_icu,17099,2021,40-64,Female,56,56,
UCMC,sepsis_ase_icu,17099,2022,75+,Male,62,61,
UCMC,sepsis_ase_icu,17099,2023,40-64,Female,60,59,
UCMC,sepsis_ase_icu,17099,2023,65-74,Female,27,27,
UCMC,sepsis_ase_icu,17099,2023,65-74,Male,20,19,
UCMC,sepsis_ase_icu,17099,2024,65-74,Male,11,11,
